accession_name,Root_thickness,Stress_Root_Na+,Shoot_weight,Shoot_length,Stress_Shoot_Na+,Lost_Shoot_weight,Root_length,Stress_Chlorophyll_A,Root_Na+,SES,Stress_Shoot_weight,Stress_Chlorophyll_B,Stress_Shoot_thickness,Shoot_K+,Stress_Root_thickness,Lost_Chlorophyll_A,Stress_Root_length,Lost_Chlorophyll_B,Root_weight,Lost_Root_weight,Lost_Root_thickness,Chlorophyll_B,Lost_Shoot_thickness,Stress_Shoot_K+,Shoot_Na+,Stress_Root_weight,Chlorophyll_A,Stress_Shoot_length,Root_K+,Shoot_thickness,Lost_Root_length,Stress_Root_K+,Lost_Shoot_length
IRIS_313-8641,-1.154132095,0.220655045,-1.190566743,-2.142441775,1.293330483,-0.056684954,-1.427191945,-2.474290693,0.70818618,2.379983496,-2.054329038,-2.437895669,-2.098710776,0.772339127,-1.635405425,1.214230265,-0.972197854,0.962122991,-1.718614545,-0.344364092,-0.038821245,-1.824861936,1.933340068,2.452244694,0.249027231,-1.588216369,-1.848025355,-1.514904844,-0.220573167,0.490814265,-0.490824063,0.14812181,-1.705467712
IRIS_313-8683,1.32928794,-1.079649698,1.796536503,1.416725064,-0.684795523,2.137711279,-0.581138075,-0.144790665,-0.259058111,0.057745233,0.336735131,-0.150812878,0.247699652,-0.159820372,-0.723173922,-0.021412291,0.266527388,-0.137198689,0.70882028,1.309499087,1.816314653,-0.443339856,1.451832782,1.185140858,-0.313424282,-0.426626909,-0.336286628,0.553840775,0.570266836,1.403143822,-0.874904137,0.384259869,1.056843221
IRIS_313-8703,0.071902102,-1.378700687,1.618121621,0.920872076,-1.20028049,1.274565117,0.196727514,0.066718132,0.81209958,0.057745233,1.208921692,0.078792632,0.536173381,-0.042134529,0.274264101,-0.309863117,0.933098697,-0.314046967,0.14200594,-0.547707926,-0.088747991,-0.542753374,1.339773233,0.773853896,0.23468471,0.698721756,-0.465840109,2.05989887,0.67355135,1.494420801,-0.827042854,-0.166774973,-0.757520031
IRIS_313-8717,-0.235658799,-1.239212482,0.449080828,1.416725064,-0.977441157,0.597604898,0.426861901,-0.375361479,-2.995897432,0.599805782,-0.062434169,-0.089162239,-0.431439589,0.606458497,0.014023335,0.355742996,-0.41616431,-0.030795344,0.007903833,0.224998642,-0.226370736,-0.083010336,0.225434117,0.552937895,-1.555975735,-0.273699238,-0.052630822,0.972555477,0.466451636,-0.081956826,0.897564133,0.454987563,0.642325829
IRIS_313-8721,-0.267132814,0.26792007,-0.714727256,-0.447478969,-1.556652356,0.281978542,-1.057445994,-0.168076422,0.412082042,0.599805782,-1.428419298,-0.599435668,-0.951554571,0.469023254,-0.127459683,0.455411185,-2.526852982,0.792059026,-0.849858423,0.516458137,-0.16455847,0.598859944,0.047648454,0.614133815,-1.469049538,-1.677249956,0.807370419,-2.057008493,0.362913813,-0.843468997,1.760431605,0.870830116,2.25764363
IRIS_313-8733,-1.785800691,0.057834006,-0.437054233,-0.477818107,-0.404859802,-0.168915333,0.690266451,-1.066777734,-0.464235939,0.328775509,-0.57671339,-1.463821766,-0.501404366,-0.119178246,-1.25778942,0.713980156,0.159226608,0.967587742,-1.073743154,-0.446036009,-0.845965785,-1.076182446,0.046452375,0.769259554,0.470351807,-0.851989671,-1.068610981,-0.534563779,-0.212300474,-0.352151121,0.499489903,-0.236315753,-0.041235162
IRIS_313-8737,-0.964242394,-0.47750376,-0.236600196,0.089467377,1.043688216,-1.161029568,-0.474375559,1.490197076,-0.207332189,-1.026375908,0.719195222,1.398580782,0.587206144,0.843384577,-0.313023086,-0.624517176,1.165829839,-0.618022158,-0.94961709,-1.455977049,-0.719282372,0.913397123,-1.064988427,-0.091364108,-0.866052578,0.309798599,1.122127712,0.880401674,0.639234201,-0.447444014,-1.544775053,-0.217933262,-0.732358784
IRIS_313-8789,0.567555632,0.578904851,-0.754971482,-1.792693622,2.867271149,-0.906952195,-2.06099369,0.030024363,-2.104019771,-0.213285047,-0.136698225,0.145828783,0.521409379,0.184004241,0.24604418,0.152654059,-0.72143213,0.027629478,-1.130515687,-1.035733126,0.457806492,0.396480791,0.091524911,1.131245204,0.324765016,-0.30149743,0.513595359,-0.971018385,-0.92664647,0.543979497,-1.305548247,-0.239937152,-1.551617216
IRIS_313-8822,1.457458307,-0.429920772,1.01173329,0.844819747,-0.257470071,0.534654402,-0.687299935,0.254095461,1.950608066,-0.755345617,1.118957688,-0.19066317,1.413800721,0.963530281,0.573143106,0.333904476,1.165829839,0.801292001,0.839935986,-0.141020258,1.339905865,1.367111357,-0.242035131,0.058660941,-1.652276137,1.115418665,1.54786275,0.190200703,2.972574735,0.896033906,-1.736151334,-0.294236705,0.788845672
IRIS_313-8850,-0.798668862,-0.803242334,0.50724654,-0.099630948,0.891296925,1.36913461,-0.32251541,-1.442770398,-1.173293576,1.141866318,-0.961152552,-1.494588294,-0.534565681,-0.412103934,-0.778193398,1.404739233,-0.364761148,1.199114977,-0.740590498,-0.195245281,-0.25814394,-0.643027883,1.247987313,-2.344799484,-0.620772967,-0.761015511,-0.464265007,-1.54252557,-0.169999624,0.729476967,0.039323013,-1.133289841,1.811772363
IRIS_313-8854,-0.509424693,-0.484183858,0.252535496,0.332005991,-2.155715926,-0.002814484,1.470003452,1.085253066,1.184419718,-0.755345617,0.255044669,1.195760374,0.21014871,-0.374823209,0.509180186,-1.14196322,1.405063665,-1.420912136,0.31382091,-0.791720526,-0.88002865,-0.390002812,-0.106651308,1.625267751,0.6725439,1.184868005,-0.401874707,0.405539281,-0.73837238,0.164409893,-0.173949194,-0.473837141,-0.030296525
IRIS_313-8864,0.856893443,-1.161527758,1.553555215,0.379290856,0.049239271,1.182560273,1.258204365,0.016099876,-0.58894037,-0.755345617,1.292732492,0.036103416,1.371419942,-0.109682083,1.049582663,-0.658417218,0.594504154,-0.67867092,1.538207546,0.658798822,0.210071569,-1.226639207,0.969150822,-1.216007023,-0.127344958,1.268207197,-1.127877703,0.355094239,-0.22631528,1.735058924,0.641138777,-2.084252464,0.074239764
IRIS_313-8930,0.235197177,0.515655772,-0.035286975,0.285064079,0.426794089,0.167160558,-1.215917535,-0.331580085,-0.148297843,0.057745233,-0.359490423,-0.577970092,-0.230736339,0.486023834,0.866892517,-0.090228788,-1.269506885,0.032400033,-0.628937707,-0.574820437,-0.371603103,-1.00674074,-0.10991733,1.792522358,-0.146602256,-0.245903309,-0.886783503,-0.421153471,-0.683979394,-0.242511375,0.154085968,1.755736528,0.818355891
IRIS_313-8932,-0.914630091,-0.885515358,-0.93589252,-1.039028315,0.542536086,-0.458131436,0.122697541,-0.098126865,1.202137579,0.870836052,-0.892383095,-0.018477543,-0.819878782,-1.82851266,-1.596932519,-0.593949717,0.594504154,-0.572334597,-0.604649867,0.130104853,0.139190485,-1.139642835,0.051556801,-1.071052988,1.29104583,-0.94332915,-1.219517461,-0.875317999,-0.643555013,-0.699283128,-0.587383209,-0.172760422,-0.437057488
IRIS_313-8963,0.989013945,-0.722288559,1.0006557,0.332005991,-0.18459346,0.608149953,1.787035779,1.63336222,-1.621642603,-0.48431533,0.939510848,1.139347517,1.299294754,0.672638236,0.960380145,-1.050970027,0.374796493,-0.938858244,2.063372921,1.648405478,0.453356136,0.132301516,0.211764974,0.779925515,-1.67053372,1.018189545,0.356456641,0.136336744,-2.245787982,1.136279776,1.329601745,-0.832969056,0.241550368
IRIS_313-9049,1.174195166,1.448510474,1.7277543,1.390065449,0.018424639,2.110353194,0.571720869,-0.785331824,-0.427301164,0.870836052,0.28289369,-0.751501484,-0.160355925,1.003894597,-1.008338608,0.532515298,0.818922802,0.321097322,1.413751771,2.109318169,1.762561542,-0.891152666,1.704363241,-1.735429866,1.348221315,-0.398813918,-0.753351894,1.420642592,1.433031019,1.362236096,-0.490824063,1.004138064,0.213475809
IRIS_313-9066,-1.595552141,1.478438431,-0.884346933,-0.375849721,1.310932821,0.163512152,1.151793469,-0.542758625,-0.400349992,0.870836052,-1.592738297,0.680396339,-1.64084059,-1.495001858,-0.687154363,0.611872004,-1.367851997,-0.6096406,-0.702930308,0.279223664,-1.067519556,-0.085847806,0.347246299,0.635796004,0.598624384,-1.214743808,0.123436635,-1.458975273,-1.254408109,-1.126282179,2.382824351,1.857140896,1.268904906
IRIS_313-9067,0.634833991,-1.543443702,0.712369072,0.123518493,0.865460823,0.080738903,0.702792765,0.600371481,-0.564458351,-0.755345617,0.982993592,0.632528578,0.750098413,0.965266938,-0.02896185,-0.123954149,0.484098976,-0.123006256,0.961457825,0.889255165,0.693810805,0.873710851,0.342667875,-1.65985029,0.525488491,0.198673899,1.043065276,1.224927624,-0.751154286,0.874919529,-0.029836966,-2.047657631,-0.96801059
IRIS_313-9072,0.417359981,0.884798544,-0.579293837,-0.207750372,1.030199426,-0.248072893,-0.898927875,-0.27914638,-1.433426581,0.870836052,-0.678828409,-0.26987475,-0.881552678,-0.292670821,-0.324784982,0.588076818,-0.620244235,0.410031004,-0.270407041,0.197886131,0.632084785,0.637664115,0.020026103,-0.115941231,-0.397662998,-0.607558661,0.863569019,-0.047931316,-0.457051356,-0.802070682,-0.342051385,1.007478514,-0.225268918
IRIS_313-9108,-0.644069282,-1.70534569,-0.550243424,-0.897863631,-2.065910373,-1.525331263,-0.25571485,0.271854663,1.686006072,-1.568436498,0.704342319,0.358720037,0.485264158,-1.76458557,0.992987167,-0.058375683,-0.261458679,0.095380136,-0.592573874,-1.36108326,-1.504884811,0.859243489,-0.711247068,0.010819044,1.132488683,0.601491959,0.542676652,1.066058235,-0.521020971,-0.159960758,-0.029836966,0.396688382,-1.980106409
IRIS_313-9139,-0.796570432,-0.86798725,-0.33903322,-0.22909354,0.261600778,0.645362153,-0.793179775,-1.060328968,-0.702414352,1.683926841,-1.337959209,-0.927809506,-1.565392162,-1.857117054,-0.990426694,0.637647345,-0.77182889,0.378362067,-1.031817755,-0.181689025,-0.125673286,-1.178005161,0.918922852,0.563067157,-0.521383313,-1.08504053,-1.188475747,-0.918136676,-0.668795543,-0.386824414,-0.029836966,0.724549912,0.788845672
IRIS_313-9148,-0.55636221,-1.58656564,0.75024552,-0.077728073,-0.6330785,0.606646979,0.426861901,1.702358257,0.528128864,0.328775509,0.472267032,1.601076405,0.088624754,0.485997492,0.212830865,-1.855732556,1.651687683,-1.480647996,-0.226511382,-1.333970748,-0.692202027,0.032710871,1.134116721,-1.351995827,0.841962427,1.018189545,-0.751330506,1.354784148,0.939932245,1.040984769,-1.257701933,-0.803745629,-1.278131666
IRIS_313-9156,0.238559004,0.971181277,-0.394770695,-0.066741978,1.332032853,-0.453311157,-0.139975807,-0.532802614,-0.221853242,1.412896581,-0.214675487,-0.551615619,-0.010402069,-0.034643873,-1.345947359,0.945656175,0.266527388,0.895701475,0.101029212,0.929923932,0.993246665,0.925074734,-0.628664809,-1.210564864,0.04269574,-0.87302983,1.137770426,-0.421153471,-0.80284637,-0.602974394,-0.490824063,0.020697658,0.368810259
IRIS_313-9170,-0.440464306,-1.136263573,0.259390923,0.971934009,-0.97295787,-0.54721506,-0.898927875,0.545807933,0.548134346,-0.755345617,0.851052389,0.304768216,0.652385927,1.263486182,0.253056148,-0.532199918,-0.972197854,-0.25308254,-0.856408817,-0.615489204,-0.603549441,-0.038737522,-0.87271824,0.40078241,-1.726030364,-0.454444548,-0.014817769,1.097527747,-0.714449685,-0.162456036,0.154085968,-0.481449049,0.046621981
IRIS_313-9174,0.802058053,1.211786684,0.745271661,0.078161945,0.265227193,0.148888731,1.258204365,0.120505068,0.701110814,-0.213285047,0.974125284,0.280513175,1.233989036,-0.457685255,-0.326629633,0.209819853,1.651687683,0.202600345,1.480789267,1.309499089,1.033299319,0.946089026,-0.004519562,0.020002175,0.222385902,0.518151778,0.891786147,0.299575523,2.176576276,0.943572727,-0.587383211,1.531218282,-0.22526892
IRIS_313-9218,0.105185587,0.561701897,-0.005039553,0.273382612,1.005520763,0.045508892,-0.311479719,-0.149458642,1.401395641,0.328775509,-0.192396269,-0.090292802,-0.297363259,-1.580016427,-0.048568571,0.348389561,0.539159221,0.234811114,-0.097313769,-0.385032859,0.156226352,0.547241497,0.003685653,0.46367808,0.316018485,0.212564664,0.561788194,0.190200703,0.311480437,-0.186007069,-0.874904137,-0.690025774,0.115810466
IRIS_313-9262,1.978736171,-0.233513096,0.805806987,0.033166098,0.80320038,0.423777714,-0.079000194,1.095183234,0.097063416,-1.297406201,0.791606115,0.699100945,1.241169653,0.536031416,0.458861503,-0.360932458,0.594504154,-0.017279617,2.053836707,1.973755612,2.210282845,1.153709713,0.141850032,0.369582335,0.40470684,0.670941849,1.248874168,-0.073721502,-0.71688557,1.050003392,-0.731286635,0.797069332,0.10193441
IRIS_313-9271,0.591317173,-1.323558356,0.00747333,0.100795307,-0.086853953,0.289011275,0.702792765,0.284511253,-0.602395294,0.599805782,-0.422614915,0.485777762,-0.720601367,0.382202169,-0.121658823,-0.432910817,-0.052710346,-0.291715337,0.922606822,1.18749279,0.699559478,0.226935792,0.509457104,0.913931971,-0.355692737,-0.162526499,-0.282770075,0.467813846,-0.905512308,-0.057503615,0.748844515,0.205887266,-0.358241535
IRIS_313-9325,0.124510439,2.278088194,0.123717422,-1.223147498,-0.99860515,1.22362959,-1.744093697,-0.867930162,-0.225713449,1.412896581,-1.48316525,-0.749439541,-1.195428901,-0.013295619,-1.406003357,0.69093709,-1.758050938,0.528202796,-1.130515687,0.360561198,0.921938564,-0.456375325,2.070806381,-3.23538129,-0.318198395,-1.858509043,-0.626561278,-1.881478098,1.59005987,1.054800244,0.154085969,2.351551632,0.61323088
IRIS_313-9368,-1.88592868,1.846798564,-0.790906631,-1.215026981,-0.25389068,-0.620359241,0.935381368,-0.314957713,0.676459842,-0.48431533,-0.517301791,-0.550117756,0.066371914,1.118435589,-0.098676754,-0.23461632,-0.157457488,-0.03242681,-1.052710859,-1.05606751,-1.825417635,-1.061302665,-0.379442456,-0.09166097,-0.683342336,-0.204213063,-1.087309534,-1.260862974,-0.058581416,-0.230929696,1.042174015,-2.002949035,-0.292005999
IRIS_313-9391,0.098955759,-1.550073488,-0.113540843,-0.164782608,-1.354311051,-0.917550689,-0.793179775,-0.295575197,-0.295146122,-1.297406201,0.719195222,-0.351208897,0.608660977,0.743420979,0.060678087,-0.718442705,1.842104079,-0.670606552,-0.416446455,-1.510202072,0.08114064,-1.598051229,-0.737545727,1.357035117,-0.653812668,0.962630025,-1.621543336,0.8348267,1.276406107,-0.067272027,-2.358096134,0.171886124,-0.980203164
IRIS_313-9397,0.11524483,-1.390732169,0.671265995,1.192019097,-0.046744698,0.680470199,0.122697541,0.041863794,0.156101576,-0.213285047,0.232765453,-0.321946242,0.040790961,0.224279978,0.413626693,-0.683388709,-0.467409177,-0.330984152,0.14200594,0.157217365,-0.141560419,-1.129487989,0.250441324,1.405240211,1.456037697,-0.023590286,-1.121833422,0.714914707,-0.098511688,0.329133034,0.748844515,-0.313323294,0.64232583
IRIS_313-9422,-0.224785957,0.662416237,0.109294198,-0.396434708,0.703175616,0.533092682,1.044504012,-0.071549237,0.348651834,0.057745233,-0.54143772,-0.134920937,-0.580794289,-1.464483487,-1.251469109,0.252712532,0.374796493,0.213903177,0.31382091,1.106155253,0.53082757,0.438200108,0.876190994,-0.730847597,0.721426849,-0.761015511,0.515101946,-0.275333836,-0.562137726,0.392221705,0.641138777,-0.835668891,-0.225268918
IRIS_313-9445,,-0.201225602,,,1.093386256,,,0.354176245,-1.413871686,-0.755345617,,0.046821289,,1.353069682,,-1.563992226,,-1.084361617,,,,-1.569912213,,0.227300589,-1.292747902,,-1.570101546,,-1.347884981,,,1.222980596,
IRIS_313-9594,0.1202781,0.678769246,2.942059835,0.535288794,-0.243524101,2.130156734,1.575715525,1.956553117,0.190378219,-0.755345617,1.691216306,1.827766618,1.750677919,0.59393243,0.169681628,-1.18895618,2.239015924,-1.285224723,1.029154849,-0.046126471,0.032234642,0.477588531,1.692794121,-0.280992008,0.493624399,1.254317334,0.404098,0.439422454,0.842202443,2.575924547,-0.731286637,1.163295674,0.171505401
IRIS_313-9606,-0.306904901,1.254894126,-0.36959654,0.694727785,0.027369572,0.253665043,0.426861901,-0.757738373,1.546403908,0.057745233,-0.914679487,-0.875345413,-1.10097584,0.606458497,-1.772327302,0.964796664,0.052833117,1.062602894,-0.044454868,1.11971151,0.74938509,0.417268666,0.03613424,0.456964673,-1.442685839,-1.273457618,0.438275774,-0.373052267,2.31102417,-1.001327273,0.35027359,1.713226012,1.268904908
IRIS_313-9617,0.508908788,-0.209984368,0.07656852,0.355605784,-0.867996817,0.077036023,-0.687299935,-0.135872266,0.893939063,0.870836052,-0.101422799,-0.083870056,-0.459352909,0.364999242,-0.246221889,0.471293826,0.990716403,0.656847038,-0.054985144,-0.398589115,0.682456524,1.276232749,0.226773547,-0.672213153,2.966135829,0.282017697,0.943795858,0.9109705,-0.285165267,-0.107224167,-1.592619536,-0.724628102,-0.463166982
IRIS_313-9626,0.837085712,-1.145865749,0.160634912,0.010804288,-1.249073308,0.368474005,-0.015186894,-0.844524129,-0.260143381,0.057745233,-0.274086737,-0.83361743,0.27913526,-0.211122483,0.960380146,0.809514021,-0.467409177,0.696415149,0.649540697,0.414786222,0.262029823,-0.326946091,-0.110270356,0.526135831,0.574300094,0.420920923,-0.274685904,-0.960498752,-1.211615207,0.215695732,0.641138777,0.785572722,1.177645339
IRIS_313-9661,-0.4390662,0.572887282,0.170082555,0.006342858,0.22643036,0.786994674,1.934932105,-0.323420674,-0.238917005,0.328775509,-0.767951443,-0.290241604,-0.831332877,0.532240748,-0.966128742,0.359365534,0.706085875,0.181361375,0.610359737,1.173936531,0.180160688,0.086133505,0.90173652,0.532550467,-0.007291302,-0.41271987,0.102302147,-0.468754638,1.195465989,0.2309982,1.176387777,-0.510628179,0.520603128
IRIS_313-9682,0.02380569,-0.651440215,1.975756875,1.023277673,-1.055203464,1.157979273,1.044504012,1.579464709,-0.188536471,0.057745233,1.934431337,1.403720944,1.914927784,0.667612357,1.280974778,-1.011480553,0.374796493,-1.076301503,0.512240413,-0.723939247,-1.061456343,0.288695536,0.484361243,0.090113185,0.676456018,1.39321596,0.380849302,0.670551131,-1.574271611,1.724088807,0.641138777,-0.560875734,0.497560533
IRIS_313-9696,1.976724777,-0.233513096,0.576761202,0.379290856,-0.434883882,0.348003981,-1.48000927,0.58198254,-0.108712531,-0.755345617,0.451844417,0.608032494,0.275988222,-0.342525184,0.884208181,0.550676782,-0.872249047,0.820975721,0.571183401,0.658798821,1.972636022,1.946671367,0.348200855,-0.269434272,0.136103079,0.059762095,2.712004208,0.819709012,-0.035711631,0.567502545,-0.635417404,-0.557703601,-0.358241535
