accession_name,Root_weight,Shoot_weight,Root_length,Shoot_length,Root_Na+,Root_K+,Shoot_Na+,Shoot_K+,Chlorophyll_A,Chlorophyll_B,Stress_Root_weight,Stress_Shoot_weight,Stress_Root_length,Stress_Shoot_length,Stress_Root_Na+,Stress_Root_K+,Stress_Shoot_Na+,Stress_Shoot_K+,SES,Stress_Chlorophyll_A,Stress_Chlorophyll_B,Root_thickness,Shoot_thickness,Stress_Root_thickness,Stress_Shoot_thickness,Lost_Root_weight,Lost_Shoot_weight,Lost_Root_length,Lost_Shoot_length,Lost_Root_thickness,Lost_Shoot_thickness,Lost_Chlorophyll_A,Lost_Chlorophyll_B
IRIS_313-8733,61,699.6666667,8.15,49.5,0.023267336,0.104292085,0.00661532,0.007593212,0.014863199,0.014321127,55.5,338,9,38.2,0.065256958,0.012142326,0.114251226,0.03697187,7,0.008732577,0.0060802,7.484662577,14.13468014,6.166666667,8.848167539,5.5,361.6666667,-0.85,11.3,1.31799591,5.286512596,0.006130622,0.008240927
IRIS_313-8737,64,748,6.666666667,53.91666667,0.025025794,0.144122383,0.004265918,0.048844915,0.019722784,0.019548887,83.33333333,570.6666667,10.5,47,0.057291321,0.012221294,0.160086569,0.030908537,5.333333333,0.020283382,0.020241073,9.6,13.8732612,7.936507936,12.14184397,-19.33333333,177.3333333,-3.833333333,6.91666667,1.663492063,1.731417232,-0.000560598,-0.000692186
IRIS_313-8789,59.66666667,627,4.166666667,36.08333333,0.015731829,0.064381271,0.006265267,0.012258454,0.018558013,0.0181093,68.66666667,417,7.583333333,34.91666667,0.075956503,0.012126843,0.207593307,0.038499123,6.333333333,0.015452134,0.015151347,14.32,17.37644342,9.054945056,11.94272076,-9,210,-3.416666666,1.16666666,5.265054944,5.433722657,0.003105879,0.002957953
IRIS_313-8822,115.6666667,1124,6.333333333,59.16666667,0.091033866,0.931066518,0.003306075,0.055914778,0.02053521,0.021249053,102.6666667,629.6666667,10.5,43,0.057919847,0.011897684,0.118914963,0.032079987,5.666666667,0.016487249,0.013952813,18.2631579,18.9971831,9.777777781,14.64341085,13,494.3333333,-4.166666667,16.16666667,8.48538012,4.353772244,0.004047961,0.00729624
IRIS_313-8850,69.33333333,956.6666667,6.9,52.5,0.019217913,0.106459804,0.004602787,0.005876068,0.016486714,0.0155742,57.66666667,269,8.166666667,30.75,0.053297747,0.009061068,0.155264562,0.019718286,8,0.006223787,0.005943513,10.04830918,18.22222222,7.06122449,8.74796748,11.66666666,687.6666667,-1.266666667,21.75,2.987084688,9.474254743,0.010262927,0.009630687
IRIS_313-8854,101.3333333,879,9.333333333,55.66666667,0.041893769,0.075182708,0.007183229,0.006044841,0.01663348,0.016213193,104.3333333,487.3333333,10.83333333,44.3,0.0572041,0.011181599,0.067645287,0.041217011,5.666666667,0.019320715,0.01961824,10.85714285,15.79041916,9.630769231,11.00075244,-3,391.6666667,-1.499999997,11.36666667,1.226373623,4.789666716,-0.002687235,-0.003405047
IRIS_313-8864,139,1285.333333,9,56,0.022478431,0.103567447,0.005374225,0.00767063,0.014676199,0.01380569,106.3333333,638.6666667,9.666666667,44,0.049408812,0.006879413,0.128619943,0.024220949,5.666666667,0.015383429,0.014770913,15.44444444,22.95238095,11,14.51515152,32.6666667,646.6666663,-0.666666667,12,4.444444448,8.437229431,-0.00070723,-0.000965223
IRIS_313-8930,72.33333333,799.3333333,5.5,55.33333333,0.025459122,0.078316611,0.005341011,0.027819584,0.015399469,0.01454198,70,377,6.666666667,39,0.074415035,0.024739874,0.140566636,0.043153948,6.666666667,0.013503809,0.011555747,13.15151515,14.44578313,10.5,9.666666667,2.33333333,422.3333333,-1.166666667,16.33333333,2.651515151,4.779116466,0.00189566,0.002986233
IRIS_313-8932,73,587,7.5,44.5,0.042306257,0.080639168,0.010521942,0.002522297,0.014372909,0.014110373,53.33333333,281.3333333,9.666666667,35.66666667,0.05236337,0.012417936,0.144228976,0.024922582,7.666666667,0.014800375,0.014585747,9.733333333,13.19101124,5.517241379,7.887850466,19.66666667,305.6666667,-2.166666667,8.83333333,4.216091955,5.30316077,-0.000427466,-0.000475374
IRIS_313-8963,157.3333333,1120.333333,9.833333333,55.66666667,0.017189451,0.004038152,0.003285253,0.038797535,0.018248708,0.017462227,100.3333333,610,9.333333333,42.66666667,0.054244274,0.009938699,0.121220944,0.037021156,6,0.020578785,0.01943038,16,20.1257485,10.75,14.296875,57,510.333333,0.5,13,5.25,5.828873497,-0.002330077,-0.001968153
IRIS_313-9049,134.6666667,1328,8,62.66666667,0.023508546,0.185928404,0.01120122,0.058289979,0.01576331,0.014890093,66.33333333,492.3333333,10,49.83333333,0.122126341,0.017923944,0.127644898,0.021965187,7.666666667,0.010644946,0.0102414,16.83333334,21.19148936,6.633333333,9.879598662,68.33333337,835.6666667,-2,12.83333334,10.2,11.3118907,0.005118364,0.004648693
IRIS_313-9066,70.33333333,598.3333333,8.833333333,50.33333333,0.023686863,0.046537842,0.006962357,0.003050291,0.017777934,0.016943087,47,176.6666667,6.5,31.5,0.126853081,0.034126099,0.168542796,0.036305921,7.666666667,0.012220876,0.01759622,7.962264151,11.88741722,7.230769231,5.60846561,23.33333333,421.6666666,2.333333333,18.83333333,0.73149492,6.278951609,0.005557058,-0.000653133
IRIS_313-9067,119,1023.666667,8.166666667,54.16666667,0.02263033,0.074445683,0.006759441,0.05601697,0.01957281,0.019424993,80.66666667,617,9.5,48.83333333,0.045700114,0.006952186,0.154447049,0.0222713,5.666666667,0.01784049,0.017369307,14.57142857,18.89846154,8.491228071,12.63481229,38.33333333,406.666667,-1.333333333,5.33333334,6.0802005,6.263649256,0.00173232,0.002055686
IRIS_313-9072,82.66666667,666.6666667,6,51.66666667,0.01797869,0.091180478,0.004933146,0.006456707,0.019231693,0.018740887,61.33333333,319.6666667,7.75,41.5,0.084988199,0.01794046,0.159659753,0.030723704,7.666666667,0.013806831,0.01359763,13.77777778,12.90322581,7.913978494,7.702811246,21.33333334,347,-1.75,10.16666667,5.863799284,5.20041456,0.005424862,0.005143257
IRIS_313-9108,73.33333333,673.3333333,7,45.83333333,0.062358254,0.087606838,0.009208228,0.002617521,0.018614687,0.019380553,90.33333333,568,8.333333333,48,0.044236988,0.015070321,0.0704848,0.031698833,4.666666667,0.016563706,0.016023313,10.47619048,14.69090909,10.84,11.83333333,-17,105.3333333,-1.333333333,-2.16666667,-0.363809524,2.857575758,0.002050981,0.00335724
IRIS_313-9139,62,723,6.166666667,51.5,0.021792142,0.079189892,0.004746758,0.002480491,0.014477704,0.0139784,50,204.3333333,7.5,35.33333333,0.052560202,0.016596474,0.135339544,0.035894106,8.666666667,0.008776821,0.009010547,10.05405405,14.03883495,6.666666667,5.783018868,12,518.6666667,-1.333333333,16.16666667,3.387387387,8.255816084,0.005700883,0.004967853
IRIS_313-9148,84,1036.333333,7.833333333,52.66666667,0.031581665,0.158057723,0.007767087,0.027818036,0.015768657,0.01722454,100.3333333,526.3333333,11.16666667,49.5,0.045304672,0.010031233,0.107030226,0.02359372,7,0.020714056,0.020793207,10.72340426,19.67721518,8.985074621,10.63299663,-16.3333333,509.9999997,-3.333333337,3.16666667,1.738329635,9.04421855,-0.004945399,-0.003568667
IRIS_313-9156,94.33333333,709.6666667,7.166666667,52.75,0.024921021,0.071466617,0.005681982,0.008367397,0.019752458,0.01958592,55,403,9.166666667,39,0.088214957,0.013295347,0.169210449,0.024246655,8.333333333,0.012283432,0.011757747,13.1627907,13.45339653,6,10.33333333,39.33333333,306.6666667,-2,13.75,7.162790697,3.120063192,0.007469026,0.007828173
IRIS_313-9170,66.33333333,881,6,60,0.031807768,0.07656179,0.003222246,0.073565406,0.017489749,0.01705486,65,594.3333333,7.166666667,48.16666667,0.049668698,0.011152696,0.096348319,0.034816556,5.666666667,0.017645604,0.015779567,11.05555556,14.68333333,9.069767441,12.33910034,1.33333333,286.6666667,-1.166666667,11.83333333,1.985788114,2.344232989,-0.000155855,0.001275293
IRIS_313-9174,137,1034.666667,9,53.83333333,0.033664691,0.718939675,0.006041069,0.005682522,0.019285427,0.019653253,88.33333333,615.6666667,11.16666667,43.66666667,0.100127457,0.021264297,0.135454292,0.031771489,6.333333333,0.015886016,0.0156752,15.22222222,19.21981425,7.910447759,14.09923664,48.66666667,419.0000003,-2.16666667,10.16666666,7.311774464,5.120577608,0.003399411,0.003978053
IRIS_313-9218,88,807.3333333,6.916666667,55.25,0.047956771,0.129412858,0.006245469,0.002907841,0.018651847,0.018497813,81,407,9.583333333,43,0.07552853,0.010405054,0.158878864,0.035261106,7,0.014527161,0.01433594,12.72289157,14.61236802,8.452173913,9.465116279,7,400.3333333,-2.666666666,12.25,4.270717652,5.147251744,0.004124686,0.004161873
IRIS_313-9262,157,1055,7.25,53.5,0.027403178,0.076421405,0.006452424,0.030759941,0.019963384,0.02037372,92,583.6666667,9.666666667,41.33333333,0.060660748,0.016934019,0.152476987,0.034584332,5,0.019346913,0.01768308,21.65517241,19.71962617,9.517241379,14.12096774,65,471.3333333,-2.416666667,12.16666667,12.13793103,5.598658424,0.000616471,0.00269064
IRIS_313-9271,117.6666667,810.6666667,8.166666667,54,0.022395545,0.065582807,0.004998379,0.02174842,0.01690616,0.017690487,72,365.6666667,8.666666667,44.66666667,0.047787234,0.014167743,0.124313644,0.037607174,7.333333333,0.016617707,0.016643453,14.40816327,15.01234568,8.307692307,8.186567164,45.6666667,445,-0.5,9.33333333,6.100470961,6.825778515,0.000288453,0.001047034
IRIS_313-9325,59.66666667,842.3333333,4.666666667,42.66666667,0.024893286,0.198315372,0.005057586,0.008599653,0.016090259,0.016049573,34.33333333,186.3333333,5.833333333,27.5,1.040719383,0.249860647,0.095570713,0.016980183,8.333333333,0.010089962,0.01025655,12.78571429,19.7421875,5.885714285,6.775757575,25.33333334,656,-1.166666666,15.16666667,6.9,12.96642992,0.006000297,0.005793023
IRIS_313-9368,61.5,619,8.5,42.75,0.033348811,0.11203394,0.004514511,0.065030038,0.01480492,0.01436927,71,348.6666667,8.5,33,0.465269942,0.007041992,0.119028223,0.030906292,6,0.013600583,0.011769193,7.235294118,14.47953216,8.352941176,10.56565657,-9.5,270.3333333,0,9.75,-1.117647059,3.913875597,0.001204337,0.002600077
IRIS_313-9391,78.33333333,779,6.166666667,52,0.024402589,0.175863991,0.004555957,0.042962654,0.012748325,0.01222908,99,570.6666667,11.41666667,46.75,0.045639036,0.014006565,0.087621048,0.039500259,5,0.013712596,0.013158953,12.7027027,14.98076923,8.671532844,12.20677362,-20.66666667,208.3333333,-5.250000003,5.25,4.031169857,2.773995612,-0.000964271,-0.000929873
IRIS_313-9397,95.66666667,1010,7.5,61.41666667,0.027910536,0.110058219,0.013097349,0.01365044,0.014695581,0.014144713,75.33333333,483.3333333,8,46.08333333,0.047136516,0.011818496,0.125582792,0.03974616,6.333333333,0.015510145,0.013326613,12.75555556,16.44504749,9.416666666,10.48824593,20.33333334,526.6666667,-0.5,15.33333334,3.33888889,5.956801558,-0.000814564,0.0008181
IRIS_313-9422,101.3333333,838.3333333,8.666666667,50.16666667,0.029696316,0.085284281,0.007339432,0.003102936,0.018560953,0.018215013,57.66666667,344.3333333,9.333333333,40,0.078135948,0.00993022,0.149311976,0.026724885,6.666666667,0.014939121,0.01417232,11.69230769,16.71096345,6.178571429,8.608333332,43.66666663,494,-0.666666666,10.16666667,5.513736259,8.102630121,0.003621832,0.004042693
IRIS_313-9445,,,,,0.018066504,0.04179673,0.003727438,0.078836864,0.0129924,0.012367787,,,,,0.061136201,0.01907667,0.161659128,0.033456091,5.666666667,0.016907764,0.014807273,,,,,,,,,,,-0.003915364,-0.002439486
IRIS_313-9594,121.3333333,1537,9.5,57.08333333,0.02821316,0.15341261,0.00667529,0.034166357,0.018343077,0.018316013,106,697,11.91666667,44.5,0.078584132,0.018744674,0.119356245,0.029536375,5.666666667,0.021177077,0.021344667,12.77192982,26.92554745,8.895104893,15.66292135,15.3333333,840,-2.41666667,12.58333333,3.876824928,11.2626261,-0.002834,-0.003028654
IRIS_313-9606,89.66666667,715.6666667,7.833333333,58.16666667,0.053895619,0.789576366,0.003548847,0.034903382,0.018410445,0.01816182,45.66666667,277.3333333,8.833333333,39.33333333,0.102986595,0.0237004,0.127927936,0.035215252,6.666666667,0.010828604,0.0093627,11.44680851,12.30372493,5.169811321,7.050847457,44,438.3333334,-1,18.83333334,6.27699719,5.252877471,0.007581841,0.00879912
IRIS_313-9617,89.33333333,829.3333333,6.333333333,55.83333333,0.036409817,0.100489285,0.085805458,0.020757463,0.01938434,0.0208565,82.66666667,423.3333333,10.25,47.16666667,0.061006472,0.010288926,0.099611087,0.027060763,7.666666667,0.014600143,0.014358833,14.10526316,14.85373134,8.065040651,8.975265016,6.66666666,406,-3.916666667,8.66666666,6.040222507,5.878466327,0.004784197,0.006497667
IRIS_313-9626,112.6666667,852.6666667,7.333333333,53.33333333,0.024648053,0.0487644,0.00689327,0.006935154,0.016924339,0.016366713,86,392.3333333,8,35,0.049569689,0.016880342,0.089380652,0.035668834,6.666666667,0.010247956,0.00965156,15.36363637,15.9875,10.75,11.20952381,26.6666667,460.3333334,-0.666666667,18.33333333,4.613636369,4.777976193,0.006676383,0.006715153
IRIS_313-9661,111.3333333,855.3333333,10.06666667,53.3,0.024798789,0.171218878,0.005588632,0.030536975,0.017734359,0.0173518,66,303.6666667,9.833333333,38.66666667,0.075806031,0.011042983,0.134226672,0.035708789,7,0.013551394,0.01349562,11.05960264,16.04752971,6.711864407,7.853448276,45.3333333,551.6666666,0.233333337,14.63333333,4.347738235,8.194081429,0.004182965,0.00385618
IRIS_313-9682,108,1381.666667,8.666666667,60.33333333,0.025162459,0.03101697,0.007195414,0.038501796,0.018297095,0.017841313,109.3333333,740.6666667,9.333333333,45.83333333,0.05509628,0.010858038,0.093912507,0.032333796,6.666666667,0.020469981,0.020255887,12.46153846,22.90055249,11.71428571,16.16,-1.3333333,641.0000003,-0.666666666,14.5,0.74725275,6.740552491,-0.002172886,-0.002414574
IRIS_313-9696,110,979,5.083333333,56,0.025756598,0.113154961,0.005863711,0.006199678,0.022993741,0.02465713,77.33333333,522.6666667,7.333333333,46.66666667,0.060660748,0.010869566,0.113301202,0.029616512,5.666666667,0.017775528,0.0172508,21.63934426,17.48214286,10.54545455,11.2,32.66666667,456.3333333,-2.25,9.33333333,11.09388972,6.282142857,0.005218213,0.00740633
