accession_name,Treatment,Root weight,Shoot weight,Root length,Shoot length,Root Na+,Root K+,Shoot Na+,Shoot K+,SES,Chlorophyll A,Chlorophyll B,Root thickness,Shoot thickness
IRGC 27555,Stress,68.0,399.0,7.5,38.5,0.052425599999999996,0.008794748,0.14035140699999998,0.023535241000000002,7.0,0.01191371,0.011584700000000002,9.066666666666666,10.363636363636363
IRGC 26629,Stress,86.0,311.0,9.0,38.5,0.05230114,0.012944383,0.141298277,0.034804361,8.0,0.015845114,0.01603476,9.555555555555555,8.077922077922079
IRGC 26411,Stress,104.0,780.0,7.75,51.5,0.05230114,0.008299269,0.160627477,0.028307867,6.0,0.019872758,0.01892538,13.419354838709678,15.145631067961165
IRGC 27547,Stress,92.0,417.0,10.0,45.5,0.052048267,0.011519881000000001,0.095812881,0.033184038,7.0,0.013324428000000001,0.01357036,9.2,9.164835164835164
IRGC 26624,Control,,,,,0.051671922,0.145670754,0.008052941999999999,0.005657748000000001,,,,,
IRGC 37182,Stress,,,,,0.051671922,0.010869565,0.098062716,0.035027595,7.0,0.02292918,0.0239269,,
IRGC 38361,Stress,103.0,563.0,11.25,47.0,0.051671922,0.008547009,0.125725033,0.014864363,3.0,0.020317066,0.02001214,9.155555555555555,11.97872340425532
IRGC 77306,Stress,70.0,320.0,9.0,42.0,0.051671922,0.006224451999999999,0.078716865,0.021650267,8.0,,,7.777777777777778,7.619047619047619
IRGC 64778,Stress,50.0,350.0,5.5,37.0,0.051294390999999995,0.018914902,0.07214193,0.042836390999999994,6.0,0.01444001,0.00916878,9.090909090909092,9.45945945945946
IRGC 38251,Stress,,,,,0.051294390999999995,0.01148272,0.09017741300000001,0.032431337000000005,6.0,0.019701932,0.01921626,,
IRGC 38456,Stress,40.0,312.0,6.5,51.0,0.051294390999999995,0.01148272,0.069124702,0.042836390999999994,9.0,0.014529833999999998,0.01466924,6.153846153846154,6.117647058823529
IRGC 26373,Stress,89.0,764.0,8.5,50.0,0.051294390999999995,0.008695652,0.194967108,0.016007775,4.0,0.016169924,0.014937899999999999,10.470588235294118,15.28
IRGC 38535,Stress,134.0,872.0,10.5,46.0,0.051294390999999995,0.008695652,0.145985045,0.025575447999999997,6.0,0.01725102,0.01675792,12.761904761904763,18.956521739130434
IRGC 38390,Stress,131.0,761.0,11.0,46.0,0.051294390999999995,0.006837607,0.115430036,0.024543482999999998,4.0,0.015238802,0.009393,11.909090909090908,16.543478260869566
IRGC 58824,Stress,106.0,639.0,10.5,46.5,0.051294390999999995,0.006837607,0.077379742,0.032006329,6.0,0.01520191,0.01472176,10.095238095238095,13.741935483870968
IRGC 34699,Stress,70.0,412.0,8.5,44.0,0.051042704,0.014214046999999999,0.129547324,0.041119351,5.0,0.012678016,0.01180084,8.235294117647058,9.363636363636363
IRGC 29089,Stress,51.0,533.0,13.0,48.0,0.051042704,0.011117305,0.12010048,0.040731268,6.0,0.021410192,0.02121,3.923076923076923,11.104166666666666
IRGC 27547,Stress,135.0,658.0,11.5,44.5,0.050925158,0.010079896,0.162934974,0.038189978,4.0,0.018395474,0.01759622,11.73913043478261,14.786516853932584
IRGC 8361,Stress,36.0,154.0,6.5,33.0,0.050728095,0.006596060999999999,0.143321249,0.047094303,9.0,0.002134924,0.00227856,5.538461538461538,4.666666666666667
IRGC 49127,Stress,75.0,573.0,6.5,45.5,0.049690923,0.014725008999999999,0.074961625,0.042618915,7.0,0.022110337999999997,0.02230484,11.538461538461538,12.593406593406593
IRGC 34709,Stress,51.0,246.0,10.5,35.5,0.049690923,0.013563731,0.099070694,0.032082249,9.0,0.007738498000000001,0.00849612,4.857142857142857,6.929577464788732
IRGC 49333,Stress,,,,,0.049677587999999995,0.02014652,0.101468904,0.00182508,8.0,0.01548261,0.01539442,,
IRGC 25838,Stress,106.0,685.0,10.5,42.5,0.049677587999999995,0.00621118,0.170981303,0.036169949,5.0,0.021727784,0.02143826,10.095238095238095,16.11764705882353
IRGC 43826,Stress,70.0,535.0,9.5,42.0,0.049659808,0.014214046999999999,0.08999016,0.044593087999999996,7.0,0.017669663999999998,0.0171801,7.368421052631579,12.738095238095237
IRGC 29131,Stress,119.0,582.0,13.0,44.5,0.049659808,0.01189149,0.160926583,0.020771994,4.0,0.017955978,0.01762046,9.153846153846153,13.07865168539326
IRGC 66801,Stress,36.0,140.0,4.5,27.0,0.049634915,0.016127834,0.076513679,0.034373838999999996,9.0,0.00764707,0.00795274,8.0,5.185185185185185
IRGC 26504,Stress,74.0,495.0,8.5,47.5,0.049634915,0.013340766,0.108837893,0.02484472,7.0,0.019614514,0.02230484,8.705882352941176,10.421052631578947
IRGC 77279,Stress,51.0,156.0,3.75,34.0,0.049634915,0.01148272,0.11586458699999999,0.034113712000000004,9.0,0.004998865999999999,0.0052722,13.6,4.588235294117647
IRGC 25919,Stress,57.0,441.0,7.5,42.5,0.049634915,0.006837607,0.086405878,0.021874261000000002,6.0,0.016357592,0.01547724,7.6,10.376470588235295
IRGC 29096,Control,128.0,836.0,9.0,55.0,0.049597577000000004,0.103864734,0.007404318000000001,0.0042642140000000005,,0.01268764,0.01211192,14.222222222222221,15.2
IRGC 76237,Stress,111.0,645.0,7.5,47.5,0.049597577000000004,0.018998513999999998,0.158712247,0.053363062,3.0,0.020386038000000002,0.01968288,14.8,13.578947368421053
IRGC 53529,Stress,78.0,377.0,6.75,42.0,0.049597577000000004,0.015793385,0.09314708699999999,0.021650267,7.0,0.01128815,0.01085952,11.555555555555555,8.976190476190476
IRGC 29367,Stress,112.0,756.0,10.5,51.75,0.049597577000000004,0.013192121999999999,0.12264754,0.028765294,6.0,0.01529414,0.014382399999999998,10.666666666666666,14.608695652173912
IRGC 32796,Stress,104.0,553.0,14.0,53.5,0.049597577000000004,0.009708287,0.17585255600000002,0.01556113,8.0,0.022535397999999998,0.02279974,7.428571428571429,10.336448598130842
IRGC 25855,Stress,46.0,340.0,9.0,38.0,0.049597577000000004,0.008547009,0.13176236300000002,0.027003592000000003,7.0,0.019680278,0.01849512,5.111111111111111,8.947368421052632
IRGC 38293,Stress,50.0,365.0,10.5,42.75,0.049597577000000004,0.005063174,0.118441975,0.000648929,7.0,0.014112794,0.01619636,4.761904761904762,8.538011695906432
IRGC 82168,Control,17.0,194.0,3.5,33.0,0.049535347,0.052768487999999995,0.006094206,0.020252693999999998,,,,4.857142857142857,5.878787878787879
IRGC 83865,Stress,45.0,177.0,9.0,39.5,0.049535347,0.008299269,0.098064637,0.021367521,9.0,0.0041399240000000006,0.00494092,5.0,4.481012658227848
IRGC 5809,Stress,103.0,761.0,11.0,56.5,0.04865375,0.011821813,0.075954389,0.037075479,6.0,0.015712784,0.01479448,9.363636363636363,13.469026548672566
IRGC 31618,Stress,88.0,346.0,8.5,40.0,0.04865375,0.006596060999999999,0.104870763,0.023474817000000002,8.0,0.010167756,0.01126554,10.352941176470589,8.65
IRGC 37685,Stress,65.0,436.0,7.0,46.0,0.048492247999999995,0.012183468999999999,0.092260461,0.029228482000000004,6.0,0.02063145,0.02031918,9.285714285714286,9.478260869565217
IRGC 32796,Stress,108.0,566.0,10.0,48.5,0.048492247999999995,0.009529118,0.059360259000000005,0.022418382999999997,6.0,0.020382028,0.02049492,10.8,11.670103092783505
IRGC 77253,Stress,77.0,737.0,8.0,51.0,0.048276911,0.014214046999999999,0.10789105800000001,0.031474162,5.0,0.019665842,0.01914354,9.625,14.450980392156863
IRGC 49127,Stress,86.0,725.0,9.0,52.0,0.048276911,0.007246376999999999,0.094293775,0.034373838999999996,7.0,0.018402692,0.023815799999999998,9.555555555555555,13.942307692307692
IRGC 58824,Control,98.0,983.0,7.0,61.0,0.04797544,0.071348941,0.011203901,0.0031029359999999997,,0.011663486,0.01100698,14.0,16.114754098360656
IRGC 29432,Stress,47.0,165.0,9.0,35.5,0.04797544,0.01148272,0.0970221,0.051833058,8.0,0.0027251959999999996,0.00315524,5.222222222222222,4.647887323943662
IRGC 25845,Stress,24.0,142.0,6.0,22.5,0.04797544,0.006837607,0.12284860800000001,0.035462122,8.0,0.002098032,0.00221392,4.0,6.311111111111111
IRGC 49333,Stress,80.0,416.0,5.75,41.25,0.04797544,0.003121516,0.140369991,0.031021279,8.0,0.008195638,0.00785578,13.91304347826087,10.084848484848484
IRGC 66801,Control,59.0,460.0,4.0,33.5,0.047523233,0.15031586800000002,0.004631596,0.006354515,,0.018953666,0.02064238,14.75,13.73134328358209
IRGC 37562,Stress,40.0,208.0,10.0,33.5,0.047523233,0.010869565,0.158712247,0.023634337000000002,8.0,0.011701982,0.01179882,4.0,6.208955223880597
IRGC 31745,Stress,70.0,485.0,6.0,38.5,0.047523233,0.008547009,0.126461803,0.020110608000000002,7.0,0.016921398,0.0127664,11.666666666666666,12.597402597402597
IRGC 77267,Stress,43.0,137.0,5.75,32.0,0.047306907999999995,0.019482933,0.103450524,0.028799703,9.0,0.004010802,0.00463792,7.478260869565218,4.28125
IRGC 38456,Stress,50.0,528.0,9.0,46.75,0.047306907999999995,0.010856293000000001,0.10034798699999999,0.034289382,7.0,0.018287203999999998,0.018169900000000003,5.555555555555555,11.294117647058824
IRGC 26390,Stress,88.0,738.0,7.5,45.5,0.047306907999999995,0.009529118,0.130867018,0.041827625,4.0,0.01818936,0.01697608,11.733333333333333,16.21978021978022
IRGC 49127,Stress,84.0,527.0,9.75,50.5,0.047306907999999995,0.008865531,0.072026594,0.039498448,6.0,0.01522597,0.00984548,8.615384615384615,10.435643564356436
IRGC 37685,Stress,176.0,818.0,10.0,47.5,0.047306907999999995,0.008201943,0.100823262,0.248651784,5.0,0.020845584,0.02011516,17.6,17.221052631578946
IRGC 53541,Stress,94.0,608.0,9.75,45.5,0.047306907999999995,0.005547593000000001,0.131866849,0.033307183,3.0,0.019792558000000002,0.01919808,9.64102564102564,13.362637362637363
IRGC 26772,Stress,73.0,402.0,8.0,47.5,0.046894015,0.014988231999999999,0.106863315,0.033599653,7.0,0.018886298,0.01871126,9.125,8.463157894736842
IRGC 77253,Stress,76.0,625.0,9.5,52.0,0.046894015,0.012665676,0.125491557,0.035696992000000004,6.0,0.01657333,0.01571964,8.0,12.01923076923077
IRGC 38522,Control,83.0,1059.0,6.0,62.5,0.046894015,0.008020562,0.001452809,0.000703649,,0.013407033999999998,0.01265934,13.833333333333334,16.944
IRGC 29416,Control,45.0,496.0,8.5,49.5,0.046769554000000005,0.08528428099999999,0.004346982,0.007051282,,0.021772696,0.02328252,5.294117647058823,10.02020202020202
IRGC 29072,Control,146.0,834.0,8.5,47.25,0.046769554000000005,0.052768487999999995,0.007771877,0.0031029359999999997,,0.020060426,0.02076964,17.176470588235293,17.650793650793652
IRGC 83865,Control,37.0,275.0,6.0,47.0,0.046769554000000005,0.043478261,0.007202659,0.0042642140000000005,,0.017761092,0.028673900000000002,6.166666666666667,5.851063829787234
IRGC 29036,Stress,70.0,302.0,8.75,40.25,0.046769554000000005,0.0036541559999999996,0.23987719899999999,0.020252693999999998,7.0,0.01792069,0.03452988,8.0,7.503105590062112
IRGC 31832,Stress,60.0,441.0,6.5,48.0,0.046579406,0.008918618,0.116501334,0.043629657,8.0,0.014753592,0.0145541,9.23076923076923,9.1875
IRGC 82168,Control,59.0,541.0,6.0,49.0,0.046315964,0.15031586800000002,0.000670705,0.0040319579999999995,,0.013475204,0.01273408,9.833333333333334,11.040816326530612
IRGC 27526,Stress,88.0,391.0,7.75,43.5,0.046315964,0.009624675,0.112667801,0.030361251000000002,9.0,0.010906398000000001,0.01560652,11.35483870967742,8.988505747126437
IRGC 26411,Stress,,,,,0.046315964,0.00776663,0.079205388,0.035535117000000005,9.0,0.012767038,0.0127866,,
IRGC 66815,Stress,78.0,349.0,9.5,40.0,0.046315964,0.006837607,0.181396488,0.029551769,7.0,0.013440718,0.01267752,8.210526315789474,8.725
IRGC 25880,Stress,64.0,404.0,8.0,39.0,0.046315964,0.005908584000000001,0.13693865,0.034588229,7.0,0.019763686000000003,0.01986064,8.0,10.35897435897436
IRGC 31665,Stress,116.0,544.0,9.0,48.0,0.046121567999999995,0.014174232,0.124926488,0.036443766,5.0,0.016667966,0.01612364,12.88888888888889,11.333333333333334
IRGC 37754,Stress,92.0,763.0,10.0,51.0,0.046121567999999995,0.010192706,0.108348671,0.036079862000000004,6.0,0.022616400000000002,0.02284822,9.2,14.96078431372549
IRGC 26373,Stress,106.0,650.0,7.5,47.5,0.045511117999999996,0.014988231999999999,0.11957443699999999,0.033307183,3.0,0.020057218,0.01896174,14.133333333333333,13.68421052631579
IRGC 29031,Control,37.0,360.0,5.5,47.5,0.045448888,0.164251208,0.005755855,0.0015514679999999999,,0.013953998,0.013392600000000001,6.7272727272727275,7.578947368421052
IRGC 77306,Control,70.0,620.0,6.0,49.0,0.045448888,0.075994054,0.008792628,0.0040319579999999995,,0.014233896000000001,0.013675399999999999,11.666666666666666,12.653061224489797
IRGC 29297,Stress,,,,,0.045448888,0.015514678999999998,0.085931976,0.00953258,,,,,
IRGC 37562,Stress,52.0,290.0,10.0,37.0,0.045448888,0.013192121999999999,0.132160637,0.023634337000000002,8.0,0.01614025,0.01549946,5.2,7.837837837837838
IRGC 27536,Stress,110.0,532.0,8.0,44.0,0.045448888,0.00738573,0.101492019,0.032431337000000005,6.0,0.01126409,0.01074438,13.75,12.090909090909092
IRGC 34709,Control,172.0,1072.0,9.5,56.0,0.045266807,1.9676700109999998,0.003328872,0.010999628000000001,,0.020981924,0.02112516,18.105263157894736,19.142857142857142
IRGC 27526,Stress,57.0,460.0,6.5,48.5,0.044936229,0.01749217,0.075618821,0.042849737,6.0,0.016342354,0.01554188,8.76923076923077,9.484536082474227
IRGC 8806,Stress,76.0,498.0,8.75,40.5,0.044936229,0.015501407,0.078286883,0.026816114,3.0,0.020925784,0.02031716,8.685714285714285,12.296296296296296
IRGC 34749,Control,81.0,780.0,8.0,53.5,0.044656489,0.178186548,0.00616301,0.005890004,,0.019928096,0.01957582,10.125,14.57943925233645
IRGC 26335,Stress,120.0,162.0,9.0,54.5,0.044656489,0.010553698,0.056469584,0.027499071,3.0,0.018628856000000003,0.01761844,13.333333333333334,2.9724770642201834
IRGC 117318,Stress,97.0,797.0,8.75,35.5,0.044656489,0.006837607,0.101834359,0.032801647,4.0,0.02097631,0.02054138,11.085714285714285,22.450704225352112
IRGC 37754,Stress,97.0,871.0,9.0,53.0,0.044579549,0.0064862669999999996,0.066179887,0.03265205,5.0,0.021366082,0.02093528,10.777777777777779,16.433962264150942
IRGC 53500,Stress,82.0,475.0,9.0,43.5,0.044505061,0.011241174,0.081314305,0.038357614,7.0,0.01729914,0.00073932,9.11111111111111,10.919540229885058
IRGC 29004,Stress,85.0,442.0,10.0,41.5,0.044128222,0.00492382,0.22071025600000002,0.01844282,6.0,0.012451852,0.01154632,8.5,10.650602409638553
IRGC 49333,Control,80.0,570.0,8.0,54.0,0.044003760999999995,0.020252693999999998,0.015772561,0.0005481230000000001,,0.012528843999999999,0.01467732,10.0,10.555555555555555
IRGC 29367,Stress,66.0,341.0,10.5,48.0,0.043750889,0.014174232,0.10866972300000001,0.035360925,7.0,0.00613931,0.00578932,6.285714285714286,7.104166666666667
IRGC 37596,Stress,90.0,288.0,9.5,41.0,0.043750889,0.013510643999999999,0.110320555,0.041341509,9.0,0.004160776,0.00473084,9.473684210526315,7.024390243902439
IRGC 37562,Control,75.0,467.0,8.0,45.0,0.043374544,0.117800074,0.009226046,0.00287068,,0.017822044,0.01733564,9.375,10.377777777777778
IRGC 37346,Control,68.0,480.0,8.0,46.5,0.043374544,0.048123374000000003,0.012277258000000001,0.001709402,,0.015764913999999998,0.01488336,8.5,10.32258064516129
IRGC 29221,Stress,44.0,238.0,8.25,35.0,0.043374544,0.015514678999999998,0.157433729,0.148320489,9.0,0.0030131140000000003,0.00336532,5.333333333333333,6.8
IRGC 29297,Stress,84.0,526.0,10.0,46.5,0.043374544,0.014353399999999999,0.181040886,0.03698395,6.0,0.013500066000000002,0.01257652,8.4,11.311827956989248
IRGC 38320,Stress,91.0,589.0,11.0,48.5,0.043374544,0.012030843999999999,0.213591979,0.027772888,5.0,0.017911066,0.01686902,8.272727272727273,12.144329896907216
IRGC 29333,Stress,69.0,318.0,12.5,38.0,0.043374544,0.008547009,0.165449718,0.022792022999999998,8.0,0.0069397059999999995,0.00738916,5.52,8.368421052631579
IRGC 26578,Control,87.0,721.0,8.75,57.5,0.042997013,0.131735414,0.004726119,0.006354515,,0.017369716,0.0166852,9.942857142857143,12.539130434782608
IRGC 53484,Control,72.0,632.0,7.5,47.0,0.042997013,0.057413600999999995,0.082294904,0.020252693999999998,,0.0197693,0.01893346,9.6,13.446808510638299
IRGC 66801,Stress,64.0,343.0,5.0,30.0,0.042997013,0.017985879,0.09227456199999999,0.033185554,4.0,0.021047688,0.02019798,12.8,11.433333333333334
IRGC 31655,Stress,103.0,424.0,8.0,50.0,0.042997013,0.01148272,0.10248692400000001,0.058816745,4.0,0.023489778,0.0243511,12.875,8.48
IRGC 29230,Stress,72.0,303.0,10.5,32.0,0.042997013,0.004979562,0.12301394800000001,0.03897131,8.0,0.00953979,0.00972226,6.857142857142857,9.46875
IRGC 26367,Stress,69.0,821.0,10.0,50.5,0.042565549,0.007538355,0.114503817,0.031824982,2.0,0.022107932,0.02207052,6.9,16.257425742574256
IRGC 27594,Stress,73.0,552.0,7.0,46.5,0.042325847,0.011540526,0.13366057,0.030445866000000002,4.0,0.018168508,0.017654800000000002,10.428571428571429,11.870967741935484
IRGC 38535,Stress,135.0,942.0,9.0,48.0,0.042325847,0.007411536,0.041591542,0.032406989,6.0,0.02268457,0.02300376,15.0,19.625
IRGC 31841,Control,178.0,1115.0,10.5,50.0,0.042325847,0.006379289000000001,0.09774545,0.024494795,,0.01756781,0.01662258,16.952380952380953,22.3
IRGC 34699,Stress,36.0,63.0,4.5,14.0,0.041393545,0.019370123,0.05403856,0.032701598,9.0,0.000435486,0.00053934,8.0,4.5
IRGC 26399,Stress,88.0,634.0,8.5,50.5,0.041393545,0.01414437,0.059442416,0.043403939,5.0,0.019533512,0.01568126,10.352941176470589,12.554455445544555
IRGC 38522,Stress,68.0,507.0,7.0,48.5,0.04138021,0.008865531,0.08136871400000001,0.038622975,7.0,0.012953903999999999,0.01234826,9.714285714285714,10.45360824742268
IRGC 26439,Stress,49.0,256.0,6.0,39.0,0.04138021,0.00621118,0.124926488,0.041333359,7.0,0.007447372,0.00700334,8.166666666666666,6.564102564102564
IRGC 32817,Control,91.0,788.0,6.5,49.0,0.041362429,0.243218135,0.015926356000000003,0.054254924,,0.017874174,0.0169983,14.0,16.081632653061224
IRGC 6586,Stress,90.0,604.0,9.0,51.5,0.041362429,0.01189149,0.11943614699999999,0.024154589,4.0,0.019929699999999998,0.0194627,10.0,11.728155339805825
IRGC 31655,Stress,92.0,565.0,10.5,46.5,0.041362429,0.009568933,0.165480833,0.028102936000000002,6.0,0.013524928,0.01291184,8.761904761904763,12.150537634408602
IRGC 49257,Stress,73.0,402.0,8.0,47.5,0.041362429,0.009568933,0.07006362299999999,0.036782999,7.0,0.017283902,0.0152813,9.125,8.463157894736842
IRGC 66831,Control,75.0,795.0,5.5,59.0,0.041337537,0.16889632100000002,0.0073801809999999995,0.006819026,,0.014920408000000001,0.01449552,13.636363636363637,13.474576271186441
IRGC 37468,Control,124.0,1113.0,7.0,64.5,0.041337537,0.117800074,0.0073152,0.0012030839999999999,,0.018848603999999998,0.01789114,17.714285714285715,17.25581395348837
IRGC 43860,Control,62.0,424.0,5.0,39.0,0.041337537,0.113154961,0.008278709,0.0031029359999999997,,0.018376226000000002,0.02116152,12.4,10.871794871794872
IRGC 29367,Control,85.0,917.0,8.5,64.0,0.041300198999999996,0.145670754,0.004726119,0.005657748000000001,,0.021528888,0.02154936,10.0,14.328125
IRGC 27540,Control,35.0,283.0,6.0,39.0,0.041300198999999996,0.071348941,0.0049918490000000005,0.002364363,,0.019220732,0.01844058,5.833333333333333,7.256410256410256
IRGC 37252,Stress,69.0,507.0,5.0,55.0,0.041300198999999996,0.00738573,0.18035482600000002,0.039525692,5.0,0.019946542,0.01938796,13.8,9.218181818181819
IRGC 82168,Stress,42.0,142.0,5.0,31.75,0.041300198999999996,0.006224451999999999,0.18459225699999998,0.029291538,9.0,0.0015422460000000002,0.00153924,8.4,4.47244094488189
IRGC 29068,Stress,104.0,342.0,9.0,43.5,0.041300198999999996,0.0027406170000000003,0.141707363,0.027737962999999997,7.0,0.015212336000000002,0.01482478,11.555555555555555,7.862068965517241
IRGC 8593,Control,66.0,722.0,6.0,45.0,0.041237969,0.154960981,0.004499508,0.007051282,,0.016917388000000002,0.01622262,11.0,16.044444444444444
IRGC 29116,Control,103.0,888.0,9.5,55.5,0.041237969,0.071348941,0.009783363,0.0026384240000000003,,0.01851417,0.01771338,10.842105263157896,16.0
IRGC 37562,Control,50.0,316.0,8.5,41.5,0.041237969,0.043478261,0.011817837,0.002173913,,0.007483462,0.00760328,5.882352941176471,7.614457831325301
IRGC 25855,Control,131.0,1053.0,11.5,57.0,0.041237969,0.034188034,0.011800057,0.001012635,,0.022146428,0.02202204,11.391304347826088,18.473684210526315
IRGC 29260,Control,59.0,387.0,8.5,50.5,0.041237969,0.029542921,0.015948746,0.001941657,,0.020256114,0.0198566,6.9411764705882355,7.663366336633663
IRGC 25877,Stress,58.0,191.0,10.0,39.0,0.040740126,0.016425121,0.057832725,0.042363434000000005,9.0,0.008695284000000001,0.00912636,5.8,4.897435897435898
IRGC 25877,Stress,120.0,887.0,12.75,49.75,0.040356372,0.015886288000000002,0.10034798699999999,0.041327433,2.0,0.017651218,0.0164428,9.411764705882353,17.829145728643216
IRGC 77293,Stress,99.0,608.0,7.0,39.0,0.040356372,0.007757339,0.07985511099999999,0.034213662,6.0,0.017228564,0.01619434,14.142857142857142,15.58974358974359
IRGC 8497,Stress,150.0,715.0,7.5,46.0,0.04019487,0.008865531,0.1398016,0.023452661,5.0,0.023872332000000003,0.0263509,20.0,15.543478260869565
IRGC 76237,Control,,,,,0.039979533,0.131735414,0.019230393999999998,0.103864734,,,,,
IRGC 29036,Stress,129.0,478.0,10.0,43.0,0.039979533,0.008020562,0.080233131,0.035696992000000004,6.0,0.015720002,0.01546108,12.9,11.116279069767442
IRGC 27567,Stress,65.0,375.0,8.0,39.5,0.039752737999999996,0.011315496000000001,0.082760419,0.038965865,,,,8.125,9.49367088607595
IRGC 38145,Stress,69.0,727.0,9.5,53.5,0.039752737999999996,0.004812337,0.06832461599999999,0.030668426000000002,7.0,0.022013296,0.02158168,7.2631578947368425,13.588785046728972
IRGC 38535,Control,114.0,1044.0,8.5,55.0,0.039678062,0.08528428099999999,0.010071223,0.00449647,,0.021133502000000002,0.020977700000000002,13.411764705882353,18.98181818181818
IRGC 37845,Stress,60.0,334.0,8.0,43.0,0.039678062,0.008695652,0.049032318,0.041167317,7.0,0.00038816800000000004,0.01370974,7.5,7.767441860465116
IRGC 53500,Stress,121.0,694.0,12.75,44.25,0.039678062,0.005908584000000001,0.11157079,0.041827625,7.0,0.014790484,0.01394002,9.490196078431373,15.68361581920904
IRGC 37161,Stress,93.0,696.0,8.75,5.5,0.03931919999999999,0.01414437,0.070649138,0.041194225,5.0,0.018154873999999998,0.01706496,10.628571428571428,126.54545454545455
IRGC 6586,Stress,100.0,517.0,7.5,50.3,0.03931919999999999,0.012402453,0.115662816,0.028549013999999998,6.0,0.018446801999999998,0.01912738,13.333333333333334,10.278330019880716
IRGC 66801,Control,73.0,529.0,4.0,32.5,0.039225855,0.145670754,0.005741325,0.0012030839999999999,,0.01964499,0.01869106,18.25,16.276923076923076
IRGC 37550,Control,115.0,980.0,8.0,48.0,0.039225855,0.103864734,0.008277195,0.0042642140000000005,,0.021212900000000003,0.02124434,14.375,20.416666666666668
IRGC 27594,Control,69.0,984.0,5.0,52.5,0.039225855,0.099219621,0.008065477,0.004728725,,0.020650698000000002,0.02023838,13.8,18.742857142857144
IRGC 8806,Control,112.0,924.0,8.5,51.5,0.039225855,0.08528428099999999,0.006826668,0.004960981,,0.01714676,0.01644684,13.176470588235293,17.941747572815533
IRGC 31655,Control,171.0,930.0,8.0,56.0,0.039225855,0.0040319579999999995,0.005506693000000001,0.0026384240000000003,,0.01733924,0.01685286,21.375,16.607142857142858
IRGC 27540,Stress,89.0,397.0,10.25,41.25,0.039225855,0.003901895,0.17002897399999997,0.018480018,8.0,0.013933948,0.01429554,8.682926829268293,9.624242424242425
IRGC 31727,Stress,113.0,766.0,11.0,47.0,0.039225855,0.0027406170000000003,0.159248196,0.015001996,4.0,0.022352542000000003,0.02222404,10.272727272727273,16.29787234042553
IRGC 31832,Stress,70.0,743.0,11.0,50.0,0.03900953,0.008201943,0.089069162,0.031015064,2.0,0.02102042,0.0205232,6.363636363636363,14.86
IRGC 32796,Control,5.0,92.0,2.5,23.5,0.038596637,0.164251208,0.007407296,0.07515793400000001,,0.003261734,0.0032623000000000005,2.0,3.9148936170212765
IRGC 49094,Control,62.0,518.0,8.0,70.0,0.038596637,0.094574508,0.004547197,0.010302861,,0.016105763999999998,0.01524292,7.75,7.4
IRGC 77292,Control,73.0,657.0,7.0,40.5,0.038472176000000004,0.043478261,0.018644697,0.020252693999999998,,0.016385662,0.01528938,10.428571428571429,16.22222222222222
IRGC 37815,Stress,81.0,906.0,10.5,53.0,0.038093262999999995,0.011780007,0.05403856,0.039458126,3.0,0.01890715,0.01724474,7.714285714285714,17.09433962264151
IRGC 77258,Control,71.0,765.0,7.25,54.25,0.038018586,0.154960981,0.003522855,0.0020159789999999998,,0.011149404,0.0102919,9.793103448275861,14.101382488479263
IRGC 43862,Control,87.0,832.0,7.25,51.0,0.038018586,0.12244518800000001,0.021442172000000002,0.075994054,,0.0155989,0.014665200000000001,12.0,16.313725490196077
IRGC 34749,Control,33.0,201.0,9.5,23.0,0.038018586,0.117800074,0.0053087559999999995,0.008444815999999999,,0.006057506,0.00593476,3.473684210526316,8.73913043478261
IRGC 38361,Control,115.0,930.0,7.5,61.0,0.038018586,0.099219621,0.004661174000000001,0.031029357,,0.015720002,0.015049000000000002,15.333333333333334,15.245901639344263
IRGC 32796,Stress,89.0,460.0,9.5,46.5,0.03782419,0.010856293000000001,0.08587786300000001,0.032801647,7.0,0.019224742,0.01908496,9.368421052631579,9.89247311827957
IRGC 27536,Stress,73.0,471.0,7.0,44.0,0.037647467000000004,0.00690855,0.124611532,0.034651338999999996,5.0,0.016070476,0.01517424,10.428571428571429,10.704545454545455
IRGC 37161,Control,44.0,642.0,6.5,54.0,0.03721374,0.182831661,0.003310654,0.002248235,,0.016522002,0.01552976,6.769230769230769,11.88888888888889
IRGC 53479,Control,89.0,697.0,7.5,59.0,0.03721374,0.154960981,0.007094258000000001,0.006819026,,0.01380242,0.01314616,11.866666666666667,11.813559322033898
IRGC 31745,Control,137.0,1168.0,6.0,6.0,0.03721374,0.145670754,0.005861752,0.005657748000000001,,0.022896298,0.02373298,22.833333333333332,194.66666666666666
IRGC 34709,Control,121.0,1032.0,7.5,50.0,0.03715151,0.141025641,0.008693578,0.005193237,,0.017191671999999998,0.0188567,16.133333333333333,20.64
IRGC 37252,Control,110.0,954.0,6.5,59.0,0.03715151,0.099219621,0.005889115,0.04264214,,0.016468268,0.015655000000000002,16.923076923076923,16.16949152542373
IRGC 29283,Control,91.0,1211.0,7.0,62.0,0.03715151,0.080639168,0.00798826,0.23392790800000002,,0.018290412,0.01725686,13.0,19.532258064516128
IRGC 37149,Control,86.0,977.0,6.5,61.0,0.03715151,0.062058714,0.008472974,0.003567447,,0.017549363999999998,0.01735786,13.23076923076923,16.016393442622952
IRGC 29221,Control,96.0,1156.0,6.5,29.0,0.03715151,0.057413600999999995,0.007090702,0.003335191,,0.015954988,0.0153924,14.76923076923077,39.86206896551724
