accession_name,Root_weight,Shoot_weight,Root_length,Shoot_length,Root_Na+,Root_K+,Shoot_Na+,Shoot_K+,Chlorophyll_A,Chlorophyll_B,Stress_Root_weight,Stress_Shoot_weight,Stress_Root_length,Stress_Shoot_length,Stress_Root_Na+,Stress_Root_K+,Stress_Shoot_Na+,Stress_Shoot_K+,SES,Stress_Chlorophyll_A,Stress_Chlorophyll_B,Width_WO_husk,Length_WO_husk,Height_WO_husk,Seed_Weight,Root_thickness,Shoot_thickness,Stress_Root_thickness,Stress_Shoot_thickness,Lost_Root_weight,Lost_Shoot_weight,Lost_Root_length,Lost_Shoot_length,Lost_Root_thickness,Lost_Shoot_thickness,Lost_Chlorophyll_A,Lost_Chlorophyll_B,Seed_volume,Seed_density
IRIS_313-9271,117.66666670000001,810.6666667000001,8.166666667000001,54.0,0.022395545,0.065582807,0.004998379,0.02174842,0.01690616,0.017690487,72.0,365.6666667,8.666666667000001,44.66666667,0.047787234000000005,0.014167743,0.124313644,0.037607174,7.333333333,0.016617707,0.016643453,234.2,541.8,173.4,630.4,14.408163268799665,15.01234567962963,8.307692307372779,8.186567164314436,45.66666670000001,445.00000000000006,-0.5,9.333333330000002,6.100470961426886,6.825778515315195,0.000288453000000001,0.0010470340000000022,22.002649703999996,28.651094685445806
IRIS_313-9325,59.66666667,842.3333332999998,4.666666667,42.66666667,0.024893286,0.198315372,0.005057586,0.008599653,0.016090259,0.016049573,34.33333333,186.33333330000002,5.833333333,27.5,1.0407193829999999,0.249860647,0.095570713,0.016980183,8.333333332999999,0.010089962,0.01025655,248.0,680.4,167.8,815.2,12.785714285515304,19.742187497676387,5.885714285479184,6.775757574545455,25.333333339999996,655.9999999999998,-1.1666666659999994,15.166666669999998,6.90000000003612,12.966429923130931,0.006000297,0.005793023000000001,28.31443776,28.79096547527561
IRIS_313-9368,61.5,619.0,8.5,42.75,0.033348811,0.11203394,0.004514511,0.065030038,0.01480492,0.01436927,71.0,348.6666667,8.5,33.0,0.46526994200000005,0.0070419919999999995,0.119028223,0.030906292000000002,6.0,0.013600583000000001,0.011769193,290.6,593.6,193.4,831.4,7.235294117647059,14.47953216374269,8.352941176470589,10.565656566666666,-9.5,270.3333333,0.0,9.75,-1.1176470588235299,3.9138755970760233,0.001204336999999998,0.0026000769999999992,33.36153094400001,24.920918689120448
IRIS_313-9391,78.33333333,779.0,6.166666667,52.0,0.024402589,0.17586399100000003,0.004555957,0.042962654,0.012748325,0.01222908,99.0,570.6666667000001,11.41666667,46.75,0.045639035999999994,0.014006565,0.087621048,0.039500258999999996,5.0,0.013712596,0.013158953000000001,282.6,592.0,192.0,952.2,12.702702701475529,14.98076923076923,8.671532844183494,12.206773619251338,-20.666666669999998,208.33333329999994,-5.250000002999999,5.25,4.031169857292035,2.7739956115178916,-0.0009642710000000009,-0.0009298730000000012,32.1214464,29.64374605497217
IRIS_313-9397,95.66666667,1010.0,7.5,61.41666667,0.027910536,0.110058219,0.013097349,0.01365044,0.014695581000000001,0.014144713,75.33333333,483.33333330000005,8.0,46.08333333,0.047136515999999996,0.011818496000000001,0.125582792,0.03974616,6.333333333,0.015510145,0.013326613000000001,230.4,663.0,178.8,758.8,12.755555556,16.44504748893107,9.41666666625,10.488245931319224,20.333333339999996,526.6666667,-0.5,15.333333339999996,3.338888889749999,5.956801557611847,-0.0008145639999999985,0.0008180999999999987,27.31262976,27.782019039092336
IRIS_313-9422,101.33333329999999,838.3333332999999,8.666666667000001,50.16666667,0.029696316,0.08528428099999999,0.007339432,0.0031029359999999997,0.018560953,0.018215013000000002,57.66666667,344.3333333,9.333333332999999,40.0,0.078135948,0.00993022,0.14931197599999999,0.026724885,6.666666667,0.014939121000000001,0.01417232,255.4,525.4,182.0,632.2,11.692307688011832,16.710963453374685,6.178571429149235,8.608333332499999,43.666666629999995,493.99999999999994,-0.6666666659999976,10.166666669999998,5.513736258862597,8.102630120874686,0.003621832,0.004042693000000002,24.42206312,25.88642887759435
IRIS_313-9445,NA,NA,NA,NA,0.018066504,0.04179673,0.003727438,0.078836864,0.012992400000000001,0.012367787,NA,NA,NA,NA,0.061136200999999994,0.01907667,0.161659128,0.033456091,5.666666667,0.016907764,0.014807273000000001,258.8,509.6,202.2,715.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003915363999999998,-0.002439486000000001,26.667041855999997,26.834622447596015
IRIS_313-9594,121.33333329999999,1537.0,9.5,57.08333333,0.02821316,0.15341261,0.00667529,0.034166357,0.018343077,0.018316013,106.0,697.0,11.91666667,44.5,0.078584132,0.018744674,0.119356245,0.029536375,5.666666667,0.021177077000000002,0.021344667,269.0,553.0,190.8,802.2,12.77192982105263,26.925547446827768,8.895104892616754,15.662921348314606,15.333333299999993,840.0,-2.4166666699999997,12.583333330000002,3.8768249284358767,11.262626098513161,-0.002834000000000003,-0.003028654000000002,28.3828356,28.263560812084613
IRIS_313-9606,89.66666667,715.6666667000001,7.833333333,58.16666667,0.053895619000000006,0.7895763659999999,0.003548847,0.034903382000000004,0.018410445,0.01816182,45.66666667,277.3333333,8.833333332999999,39.33333333,0.102986595,0.023700400000000003,0.127927936,0.035215252,6.666666667,0.010828603999999999,0.009362700000000002,210.8,594.0,166.8,587.0,11.446808511550929,12.303724928234745,5.169811321327163,7.0508474573771895,44.0,438.3333334000001,-0.9999999999999991,18.833333339999996,6.276997190223765,5.252877470857555,0.007581841000000002,0.008799119999999997,20.885895360000003,28.105091492711562
IRIS_313-9617,89.33333333,829.3333332999999,6.333333333,55.83333333,0.036409817000000004,0.100489285,0.085805458,0.020757463,0.01938434,0.0208565,82.66666667,423.33333330000005,10.25,47.16666667,0.061006472,0.010288926,0.09961108699999999,0.027060762999999998,7.666666667,0.014600143000000001,0.014358833,NA,NA,NA,NA,14.105263158110805,14.853731343573356,8.065040650731707,8.975265016326837,6.666666660000004,405.9999999999999,-3.9166666670000003,8.666666660000004,6.040222507379099,5.878466327246519,0.004784196999999999,0.006497667,NA,NA
IRIS_313-9626,112.66666670000001,852.6666667000002,7.333333333,53.33333333,0.024648053,0.0487644,0.00689327,0.006935154000000001,0.016924339,0.016366713,86.0,392.3333333,8.0,35.0,0.04956968900000001,0.016880342,0.08938065199999999,0.035668833999999996,6.666666667,0.010247955999999999,0.00965156,265.4,592.0,182.8,767.2,15.363636368880167,15.987500001624221,10.75,11.209523808571427,26.666666700000007,460.3333334000002,-0.6666666670000003,18.333333330000002,4.613636368880167,4.777976193052794,0.006676383000000001,0.0067151530000000015,28.72095104,26.712207368464636
IRIS_313-9661,111.33333329999999,855.3333332999998,10.06666667,53.3,0.024798788999999998,0.17121887800000002,0.005588632,0.030536975,0.017734358999999998,0.0173518,66.0,303.6666667,9.833333332999999,38.66666667,0.075806031,0.011042983000000001,0.134226672,0.035708789,7.0,0.013551394,0.01349562,260.6,518.0,178.4,653.6,11.059602642033243,16.047529705440898,6.711864407007183,7.853448276047117,45.33333329999999,551.6666665999999,0.23333333700000125,14.63333333,4.34773823502606,8.19408142939378,0.0041829649999999986,0.0038561800000000007,24.082358720000002,27.14019866572272
IRIS_313-9682,108.0,1381.666667,8.666666667000001,60.33333333,0.025162458999999998,0.03101697,0.007195414,0.038501796,0.018297095,0.017841313,109.33333329999999,740.6666667000001,9.333333332999999,45.83333333,0.05509628,0.010858038,0.09391250699999999,0.032333796,6.666666667,0.020469981,0.020255887,291.0,568.2,204.4,902.2,12.46153846105917,22.90055249297793,11.714285711132653,16.160000001902546,-1.3333332999999925,641.0000002999999,-0.6666666659999976,14.5,0.7472527499265169,6.740552491075384,-0.0021728860000000023,-0.002414573999999999,33.79676328,26.69486401775928
IRIS_313-9696,110.0,979.0,5.083333333,56.0,0.025756598,0.113154961,0.005863711,0.006199678,0.022993741,0.02465713,77.33333333,522.6666667,7.333333333,46.66666667,0.060660748,0.010869566,0.11330120199999999,0.029616512,5.666666667,0.017775528,0.017250799999999997,229.2,574.2,168.2,609.4,21.639344263714058,17.482142857142858,10.54545454547934,11.199999999914285,32.66666667,456.33333330000005,-2.25,9.333333330000002,11.093889718234719,6.282142857228573,0.005218213000000003,0.007406330000000003,22.136236848000003,27.52952112793548
