uid,Width_WO_husk,Length_WO_husk,Height_WO_husk,Seed Weight,Treatment,Root weight,Shoot weight,Root length,Shoot length,Root Na+,Root K+,Shoot Na+,Shoot K+,SES,Chlorophyll A,Chlorophyll B,Serial no.,Iserial,accession_name
,,,,,Stress,73.0,524.0,8.5,44.0,0.057894955,0.008547009,0.149092495,0.019527692,5.0,0.019284891999999998,0.01907486,,,IRGC 77284
,,,,,Stress,112.0,665.0,9.75,43.5,0.057894955,0.008547009,0.114503817,0.034207091,5.0,0.013439113999999999,0.01288356,,,IRGC 43915
,,,,,Stress,81.0,585.0,9.5,42.5,0.057894955,0.008547009,0.06911908900000001,0.035346072,4.0,0.017524502,0.01196648,,,IRGC 26390
,,,,,Stress,40.0,169.0,6.0,30.5,0.057894955,0.006224451999999999,0.16553269199999998,0.034477062999999995,9.0,0.007100106,0.01106758,,,IRGC 34749
,,,,,Stress,56.0,312.0,7.0,37.5,0.057894955,0.003901895,0.141298277,0.034804361,6.0,0.013308388,0.00795072,,,IRGC 32816
,,,,,Stress,,,,,0.057832725,0.019137867,0.063090245,0.041147259,,,,,,IRGC 28947
,,,,,Stress,86.0,485.0,9.0,43.5,0.057832725,0.011396011000000001,0.15991813300000002,0.038275734,7.0,0.000293532,0.00072518,,,IRGC 43862
,,,,,Stress,90.0,472.0,8.75,37.5,0.057832725,0.006750898000000001,0.185263857,0.023634337000000002,,,,,,IRGC 25927
,,,,,Stress,64.0,319.0,6.0,37.0,0.057708264,0.005481234000000001,0.201995058,0.012180518999999999,7.0,0.01478487,0.02138574,,,IRGC 27555
,,,,,Stress,60.0,222.0,6.0,37.0,0.056789625999999996,0.013510643999999999,0.09649159199999999,0.033599653,7.0,0.014412742,0.01361278,,,IRGC 64778
,,,,,Stress,89.0,584.0,10.5,41.0,0.056789625999999996,0.010856293000000001,0.11035512800000001,0.031586771,5.0,0.019361884,0.021634200000000003,,,IRGC 53541
,,,,,Stress,82.0,283.0,6.75,35.4,0.05657428900000001,0.02582683,0.094115974,0.045831785,9.0,0.009069016,0.00976872,,,IRGC 8840
,,,,,Stress,47.0,203.0,7.5,32.5,0.05657428900000001,0.011117305,0.117013268,0.030272544,8.0,0.0077794,0.00797496,,,IRGC 29116
,,,,,Stress,82.0,306.0,7.0,39.5,0.05657428900000001,0.010343119,0.090290559,0.035696992000000004,8.0,0.01505354,0.01576408,,,IRGC 37845
,,,,,Stress,152.0,702.0,11.0,47.0,0.056272817999999995,0.017056856000000002,0.084556071,0.033185554,6.0,0.017630366,0.0166145,,,IRGC 34699
,,,,,Stress,104.0,599.0,10.5,46.25,0.056272817999999995,0.012411743000000001,0.11459955599999999,0.038161392999999995,6.0,0.01863848,0.018018400000000004,,,IRGC 43999
,,,,,Stress,111.0,522.0,10.0,45.0,0.056272817999999995,0.01148272,0.186943535,0.037807183,8.0,0.006125676,0.00640138,,,IRGC 8482
,,,,,Stress,94.0,600.0,9.5,46.75,0.056272817999999995,0.01148272,0.09655595,0.032472915,6.0,0.019880778,0.01892134,,,IRGC 26638
,,,,,Stress,64.0,187.0,7.5,28.0,0.055820611,0.01760498,0.104294434,0.031021279,8.0,0.00981247,0.00976266,,,IRGC 37468
,,,,,Stress,74.0,324.0,8.0,42.5,0.055820611,0.012030843999999999,0.150521981,0.030319922000000003,7.0,0.006744018,0.00704374,,,IRGC 26384
,,,,,Stress,22.0,101.0,5.25,27.0,0.055820611,0.010869565,0.20829095399999997,0.04003788,9.0,0.000932726,0.00144834,,,IRGC 29230
,,,,,Stress,37.0,175.0,8.5,37.5,0.055820611,0.009708287,0.177177965,0.035346072,9.0,,,,,IRGC 77306
,,,,,Stress,119.0,634.0,11.5,51.5,0.055820611,0.009708287,0.10468243099999999,0.034809911,4.0,0.014791286,0.0139077,,,IRGC 25877
,,,,,Stress,78.0,361.0,12.0,37.0,0.055820611,0.006224451999999999,0.158712247,0.034782609,7.0,0.013382973999999999,0.012806799999999998,,,IRGC 8794
,,,,,Stress,71.0,500.0,9.0,43.0,0.055820611,0.003901895,0.143118558,0.043588739,6.0,,,,,IRGC 8667
,,,,,Stress,44.0,144.0,10.0,32.5,0.055604285999999996,0.018155756999999998,0.08280011400000001,0.04900054400000001,9.0,0.007417698,0.00747198,,,IRGC 77253
,,,,,Stress,71.0,394.0,10.0,42.5,0.055604285999999996,0.014174232,0.152302983,0.03645308,7.0,0.014070288,0.01337038,,,IRGC 26578
,,,,,Stress,79.0,395.0,8.0,43.5,0.055604285999999996,0.012183468999999999,0.145322649,0.036705875,7.0,0.018810108,0.01872338,,,IRGC 37951
,,,,,Stress,79.0,273.0,5.75,41.0,0.055604285999999996,0.011519881000000001,0.15526468599999999,0.041341509,7.0,0.011535968,0.01070398,,,IRGC 77258
,,,,,Stress,28.0,100.0,10.0,28.0,0.055604285999999996,0.010856293000000001,0.09678187,0.03393562,9.0,0.0007322260000000001,0.00102818,,,IRGC 49182
,,,,,Stress,112.0,535.0,11.5,42.0,0.055191393,0.020407531,0.114383128,0.044525523,6.0,0.015134541999999999,0.01425514,,,IRGC 34034
,,,,,Stress,101.0,421.0,8.5,39.0,0.055066932,0.028428093999999998,0.19404419899999997,0.029985007,6.0,0.011646644,0.01178872,,,IRGC 25927
,,,,,Stress,41.0,172.0,8.0,36.0,0.055066932,0.016041125,0.181525219,0.025053644,9.0,0.011306596,0.0114837,,,IRGC 39559
,,,,,Stress,34.0,72.0,7.5,26.0,0.055066932,0.00984764,0.11933138199999999,0.02837742,9.0,0.00209723,0.00251894,,,IRGC 83865
,,,,,Stress,63.0,440.0,10.0,50.5,0.054613342,0.018914902,0.10034798699999999,0.034289382,7.0,0.012488744,0.01187154,,,IRGC 27526
,,,,,Stress,85.0,253.0,7.5,38.5,0.054613342,0.015198811000000001,0.128793746,0.029866358,6.0,0.010039436,0.01042522,,,IRGC 29083
,,,,,Stress,57.0,441.0,7.5,42.5,0.054613342,0.015198811000000001,0.11586458699999999,0.041545894,7.0,0.016327918,0.01598022,,,IRGC 25919
,,,,,Stress,78.0,575.0,9.0,42.25,0.054613342,0.010553698,0.142484419,0.021573971,5.0,0.018956874,0.01837998,,,IRGC 86973
,,,,,Stress,98.0,481.0,12.0,40.0,0.054486115999999994,0.014121145,0.089058524,0.042715064000000004,6.0,0.018659332,0.01829514,,,IRGC 26439
,,,,,Stress,,,,,0.054486115999999994,0.011024401999999999,0.085994026,0.035971758,8.0,0.01087512,0.01068984,,,IRGC 53479
,,,,,Stress,91.0,772.0,10.0,48.5,0.054486115999999994,0.00792766,0.09006426699999999,0.017904801,3.0,0.017995276,0.0172912,,,IRGC 37478
,,,,,Stress,,,,,0.054418945999999996,0.02014652,0.16909365,0.037470581,4.0,0.016842,0.011170600000000001,,,IRGC 63517
,,,,,Stress,102.0,618.0,10.0,48.0,0.054418945999999996,0.014837818999999999,0.11586458699999999,0.039687848,5.0,0.023308526,0.0243814,,,IRGC 37252
,,,,,Stress,75.0,706.0,9.0,51.5,0.053808497000000004,0.014988231999999999,0.169630787,0.032538452,7.0,0.02087606,0.02090296,,,IRGC 26290
,,,,,Stress,111.0,501.0,13.0,46.0,0.053808497000000004,0.012665676,0.165615665,0.033775135,7.0,0.01606406,0.01017676,,,IRGC 29131
,,,,,Stress,76.0,239.0,9.0,41.0,0.053808497000000004,0.012665676,0.00492723,0.040244471000000004,8.0,0.012621876,0.0126149,,,IRGC 77226
,,,,,Stress,78.0,260.0,9.0,36.0,0.053808497000000004,0.008794748,0.16553269199999998,0.034477062999999995,9.0,,,,,IRGC 43826
,,,,,Stress,66.0,261.0,8.5,42.5,0.053808497000000004,0.008794748,0.153141419,0.03393562,5.0,0.01310869,0.01268964,,,IRGC 29089
,,,,,Stress,133.0,503.0,10.0,45.0,0.053746265999999994,0.020159792,0.00510377,0.030361251000000002,4.0,0.010717928,0.00991012,,,IRGC 27594
,,,,,Stress,87.0,600.0,8.5,51.0,0.053746265999999994,0.009708287,0.13935228,0.030217685,6.0,0.014491338000000001,0.00864964,,,IRGC 37161
,,,,,Stress,66.0,307.0,9.0,45.5,0.053746265999999994,0.009708287,0.114503817,0.029442872000000002,8.0,0.014789682,0.01420464,,,IRGC 31801
,,,,,Stress,80.0,342.0,9.0,34.5,0.053746265999999994,0.00738573,0.153888705,0.014616623,7.0,0.013276308,0.01286336,,,IRGC 26802
,,,,,Stress,,,,,0.053746265999999994,0.006224451999999999,0.13879854,0.031066517999999998,6.0,0.011102888,0.00539138,,,IRGC 38426
,,,,,Stress,105.0,630.0,8.75,45.0,0.053233607,0.019482933,0.07241536700000001,0.041062802,4.0,0.019912858000000002,0.01925666,,,IRGC 86973
,,,,,Stress,58.0,240.0,7.0,44.5,0.053233607,0.016164994,0.11210396,0.030529114,8.0,0.007630228,0.00728816,,,IRGC 26373
,,,,,Stress,151.0,682.0,10.5,47.0,0.053233607,0.012183468999999999,0.107282025,0.036748008,6.0,0.021339616000000002,0.02120798,,,IRGC 31618
,,,,,Stress,133.0,733.0,12.0,48.5,0.053233607,0.012183468999999999,0.09595088,0.035971758,3.0,0.022541012000000003,0.02271692,,,IRGC 77226
,,,,,Stress,42.0,90.0,7.5,28.0,0.052953867,0.018914902,0.228454475,0.059103537000000005,9.0,0.002775722,0.00741744,,,IRGC 49182
,,,,,Stress,48.0,213.0,8.0,40.0,0.052953867,0.017985879,0.150864771,0.03171064,9.0,0.009430718000000001,0.00980912,,,IRGC 26629
,,,,,Stress,37.0,172.0,11.0,34.5,0.052953867,0.016127834,0.078914448,0.040533974,8.0,0.007273338000000001,0.00710434,,,IRGC 32817
,,,,,Stress,72.0,700.0,12.0,53.5,0.052953867,0.014269788,0.117400356,0.031012466000000002,6.0,0.018282391999999998,0.01765076,,,IRGC 6588
,,,,,Stress,71.0,504.0,9.0,42.5,0.052953867,0.012411743000000001,0.082507053,0.032980305,5.0,0.017833272,0.01669732,,,IRGC 32817
,,,,,Stress,66.0,360.0,9.25,47.0,0.052953867,0.010553698,0.121197035,0.028985507,6.0,0.015448926000000002,0.01439856,,,IRGC 37182
,,,,,Stress,16.0,89.0,5.5,27.5,0.052425599999999996,0.01885916,0.11385558400000001,0.041167317,9.0,0.00105463,0.00118776,,,IRGC 26629
,,,,,Stress,,,,,0.052425599999999996,0.011117305,0.193551521,0.019758726,6.0,0.017907056,0.01732352,,,IRGC 63517
,,,,,Stress,60.0,322.0,7.5,46.5,0.052425599999999996,0.011117305,0.080890609,0.032337895,7.0,0.016266164,0.01542674,,,IRGC 77284
,,,,,Stress,68.0,399.0,7.5,38.5,0.052425599999999996,0.008794748,0.14035140699999998,0.023535241000000002,7.0,0.01191371,0.011584700000000002,,,IRGC 27555
,,,,,Stress,86.0,311.0,9.0,38.5,0.05230114,0.012944383,0.141298277,0.034804361,8.0,0.015845114,0.01603476,,,IRGC 26629
,,,,,Stress,104.0,780.0,7.75,51.5,0.05230114,0.008299269,0.160627477,0.028307867,6.0,0.019872758,0.01892538,,,IRGC 26411
,,,,,Stress,92.0,417.0,10.0,45.5,0.052048267,0.011519881000000001,0.095812881,0.033184038,7.0,0.013324428000000001,0.01357036,,,IRGC 27547
,,,,,Stress,,,,,0.051671922,0.010869565,0.098062716,0.035027595,7.0,0.02292918,0.0239269,,,IRGC 37182
,,,,,Stress,103.0,563.0,11.25,47.0,0.051671922,0.008547009,0.125725033,0.014864363,3.0,0.020317066,0.02001214,,,IRGC 38361
,,,,,Stress,70.0,320.0,9.0,42.0,0.051671922,0.006224451999999999,0.078716865,0.021650267,8.0,,,,,IRGC 77306
,,,,,Stress,50.0,350.0,5.5,37.0,0.051294390999999995,0.018914902,0.07214193,0.042836390999999994,6.0,0.01444001,0.00916878,,,IRGC 64778
,,,,,Stress,,,,,0.051294390999999995,0.01148272,0.09017741300000001,0.032431337000000005,6.0,0.019701932,0.01921626,,,IRGC 38251
,,,,,Stress,40.0,312.0,6.5,51.0,0.051294390999999995,0.01148272,0.069124702,0.042836390999999994,9.0,0.014529833999999998,0.01466924,,,IRGC 38456
,,,,,Stress,89.0,764.0,8.5,50.0,0.051294390999999995,0.008695652,0.194967108,0.016007775,4.0,0.016169924,0.014937899999999999,,,IRGC 26373
,,,,,Stress,134.0,872.0,10.5,46.0,0.051294390999999995,0.008695652,0.145985045,0.025575447999999997,6.0,0.01725102,0.01675792,,,IRGC 38535
,,,,,Stress,131.0,761.0,11.0,46.0,0.051294390999999995,0.006837607,0.115430036,0.024543482999999998,4.0,0.015238802,0.009393,,,IRGC 38390
,,,,,Stress,106.0,639.0,10.5,46.5,0.051294390999999995,0.006837607,0.077379742,0.032006329,6.0,0.01520191,0.01472176,,,IRGC 58824
,,,,,Stress,70.0,412.0,8.5,44.0,0.051042704,0.014214046999999999,0.129547324,0.041119351,5.0,0.012678016,0.01180084,,,IRGC 34699
,,,,,Stress,51.0,533.0,13.0,48.0,0.051042704,0.011117305,0.12010048,0.040731268,6.0,0.021410192,0.02121,,,IRGC 29089
,,,,,Stress,135.0,658.0,11.5,44.5,0.050925158,0.010079896,0.162934974,0.038189978,4.0,0.018395474,0.01759622,,,IRGC 27547
,,,,,Stress,36.0,154.0,6.5,33.0,0.050728095,0.006596060999999999,0.143321249,0.047094303,9.0,0.002134924,0.00227856,,,IRGC 8361
,,,,,Stress,75.0,573.0,6.5,45.5,0.049690923,0.014725008999999999,0.074961625,0.042618915,7.0,0.022110337999999997,0.02230484,,,IRGC 49127
,,,,,Stress,51.0,246.0,10.5,35.5,0.049690923,0.013563731,0.099070694,0.032082249,9.0,0.007738498000000001,0.00849612,,,IRGC 34709
,,,,,Stress,,,,,0.049677587999999995,0.02014652,0.101468904,0.00182508,8.0,0.01548261,0.01539442,,,IRGC 49333
,,,,,Stress,106.0,685.0,10.5,42.5,0.049677587999999995,0.00621118,0.170981303,0.036169949,5.0,0.021727784,0.02143826,,,IRGC 25838
,,,,,Stress,70.0,535.0,9.5,42.0,0.049659808,0.014214046999999999,0.08999016,0.044593087999999996,7.0,0.017669663999999998,0.0171801,,,IRGC 43826
,,,,,Stress,119.0,582.0,13.0,44.5,0.049659808,0.01189149,0.160926583,0.020771994,4.0,0.017955978,0.01762046,,,IRGC 29131
,,,,,Stress,36.0,140.0,4.5,27.0,0.049634915,0.016127834,0.076513679,0.034373838999999996,9.0,0.00764707,0.00795274,,,IRGC 66801
,,,,,Stress,74.0,495.0,8.5,47.5,0.049634915,0.013340766,0.108837893,0.02484472,7.0,0.019614514,0.02230484,,,IRGC 26504
,,,,,Stress,51.0,156.0,3.75,34.0,0.049634915,0.01148272,0.11586458699999999,0.034113712000000004,9.0,0.004998865999999999,0.0052722,,,IRGC 77279
,,,,,Stress,57.0,441.0,7.5,42.5,0.049634915,0.006837607,0.086405878,0.021874261000000002,6.0,0.016357592,0.01547724,,,IRGC 25919
,,,,,Stress,111.0,645.0,7.5,47.5,0.049597577000000004,0.018998513999999998,0.158712247,0.053363062,3.0,0.020386038000000002,0.01968288,,,IRGC 76237
,,,,,Stress,78.0,377.0,6.75,42.0,0.049597577000000004,0.015793385,0.09314708699999999,0.021650267,7.0,0.01128815,0.01085952,,,IRGC 53529
,,,,,Stress,112.0,756.0,10.5,51.75,0.049597577000000004,0.013192121999999999,0.12264754,0.028765294,6.0,0.01529414,0.014382399999999998,,,IRGC 29367
,,,,,Stress,104.0,553.0,14.0,53.5,0.049597577000000004,0.009708287,0.17585255600000002,0.01556113,8.0,0.022535397999999998,0.02279974,,,IRGC 32796
,,,,,Stress,46.0,340.0,9.0,38.0,0.049597577000000004,0.008547009,0.13176236300000002,0.027003592000000003,7.0,0.019680278,0.01849512,,,IRGC 25855
,,,,,Stress,50.0,365.0,10.5,42.75,0.049597577000000004,0.005063174,0.118441975,0.000648929,7.0,0.014112794,0.01619636,,,IRGC 38293
,,,,,Stress,45.0,177.0,9.0,39.5,0.049535347,0.008299269,0.098064637,0.021367521,9.0,0.0041399240000000006,0.00494092,,,IRGC 83865
,,,,,Stress,103.0,761.0,11.0,56.5,0.04865375,0.011821813,0.075954389,0.037075479,6.0,0.015712784,0.01479448,,,IRGC 5809
,,,,,Stress,88.0,346.0,8.5,40.0,0.04865375,0.006596060999999999,0.104870763,0.023474817000000002,8.0,0.010167756,0.01126554,,,IRGC 31618
,,,,,Stress,65.0,436.0,7.0,46.0,0.048492247999999995,0.012183468999999999,0.092260461,0.029228482000000004,6.0,0.02063145,0.02031918,,,IRGC 37685
,,,,,Stress,108.0,566.0,10.0,48.5,0.048492247999999995,0.009529118,0.059360259000000005,0.022418382999999997,6.0,0.020382028,0.02049492,,,IRGC 32796
,,,,,Stress,77.0,737.0,8.0,51.0,0.048276911,0.014214046999999999,0.10789105800000001,0.031474162,5.0,0.019665842,0.01914354,,,IRGC 77253
,,,,,Stress,86.0,725.0,9.0,52.0,0.048276911,0.007246376999999999,0.094293775,0.034373838999999996,7.0,0.018402692,0.023815799999999998,,,IRGC 49127
,,,,,Stress,47.0,165.0,9.0,35.5,0.04797544,0.01148272,0.0970221,0.051833058,8.0,0.0027251959999999996,0.00315524,,,IRGC 29432
,,,,,Stress,24.0,142.0,6.0,22.5,0.04797544,0.006837607,0.12284860800000001,0.035462122,8.0,0.002098032,0.00221392,,,IRGC 25845
,,,,,Stress,80.0,416.0,5.75,41.25,0.04797544,0.003121516,0.140369991,0.031021279,8.0,0.008195638,0.00785578,,,IRGC 49333
,,,,,Stress,40.0,208.0,10.0,33.5,0.047523233,0.010869565,0.158712247,0.023634337000000002,8.0,0.011701982,0.01179882,,,IRGC 37562
,,,,,Stress,70.0,485.0,6.0,38.5,0.047523233,0.008547009,0.126461803,0.020110608000000002,7.0,0.016921398,0.0127664,,,IRGC 31745
,,,,,Stress,43.0,137.0,5.75,32.0,0.047306907999999995,0.019482933,0.103450524,0.028799703,9.0,0.004010802,0.00463792,,,IRGC 77267
,,,,,Stress,50.0,528.0,9.0,46.75,0.047306907999999995,0.010856293000000001,0.10034798699999999,0.034289382,7.0,0.018287203999999998,0.018169900000000003,,,IRGC 38456
,,,,,Stress,88.0,738.0,7.5,45.5,0.047306907999999995,0.009529118,0.130867018,0.041827625,4.0,0.01818936,0.01697608,,,IRGC 26390
,,,,,Stress,84.0,527.0,9.75,50.5,0.047306907999999995,0.008865531,0.072026594,0.039498448,6.0,0.01522597,0.00984548,,,IRGC 49127
,,,,,Stress,176.0,818.0,10.0,47.5,0.047306907999999995,0.008201943,0.100823262,0.248651784,5.0,0.020845584,0.02011516,,,IRGC 37685
,,,,,Stress,94.0,608.0,9.75,45.5,0.047306907999999995,0.005547593000000001,0.131866849,0.033307183,3.0,0.019792558000000002,0.01919808,,,IRGC 53541
,,,,,Stress,73.0,402.0,8.0,47.5,0.046894015,0.014988231999999999,0.106863315,0.033599653,7.0,0.018886298,0.01871126,,,IRGC 26772
,,,,,Stress,76.0,625.0,9.5,52.0,0.046894015,0.012665676,0.125491557,0.035696992000000004,6.0,0.01657333,0.01571964,,,IRGC 77253
,,,,,Stress,70.0,302.0,8.75,40.25,0.046769554000000005,0.0036541559999999996,0.23987719899999999,0.020252693999999998,7.0,0.01792069,0.03452988,,,IRGC 29036
,,,,,Stress,60.0,441.0,6.5,48.0,0.046579406,0.008918618,0.116501334,0.043629657,8.0,0.014753592,0.0145541,,,IRGC 31832
,,,,,Stress,88.0,391.0,7.75,43.5,0.046315964,0.009624675,0.112667801,0.030361251000000002,9.0,0.010906398000000001,0.01560652,,,IRGC 27526
,,,,,Stress,,,,,0.046315964,0.00776663,0.079205388,0.035535117000000005,9.0,0.012767038,0.0127866,,,IRGC 26411
,,,,,Stress,78.0,349.0,9.5,40.0,0.046315964,0.006837607,0.181396488,0.029551769,7.0,0.013440718,0.01267752,,,IRGC 66815
,,,,,Stress,64.0,404.0,8.0,39.0,0.046315964,0.005908584000000001,0.13693865,0.034588229,7.0,0.019763686000000003,0.01986064,,,IRGC 25880
,,,,,Stress,116.0,544.0,9.0,48.0,0.046121567999999995,0.014174232,0.124926488,0.036443766,5.0,0.016667966,0.01612364,,,IRGC 31665
,,,,,Stress,92.0,763.0,10.0,51.0,0.046121567999999995,0.010192706,0.108348671,0.036079862000000004,6.0,0.022616400000000002,0.02284822,,,IRGC 37754
,,,,,Stress,106.0,650.0,7.5,47.5,0.045511117999999996,0.014988231999999999,0.11957443699999999,0.033307183,3.0,0.020057218,0.01896174,,,IRGC 26373
,,,,,Stress,,,,,0.045448888,0.015514678999999998,0.085931976,0.00953258,,,,,,IRGC 29297
,,,,,Stress,52.0,290.0,10.0,37.0,0.045448888,0.013192121999999999,0.132160637,0.023634337000000002,8.0,0.01614025,0.01549946,,,IRGC 37562
,,,,,Stress,110.0,532.0,8.0,44.0,0.045448888,0.00738573,0.101492019,0.032431337000000005,6.0,0.01126409,0.01074438,,,IRGC 27536
,,,,,Stress,57.0,460.0,6.5,48.5,0.044936229,0.01749217,0.075618821,0.042849737,6.0,0.016342354,0.01554188,,,IRGC 27526
,,,,,Stress,76.0,498.0,8.75,40.5,0.044936229,0.015501407,0.078286883,0.026816114,3.0,0.020925784,0.02031716,,,IRGC 8806
,,,,,Stress,120.0,162.0,9.0,54.5,0.044656489,0.010553698,0.056469584,0.027499071,3.0,0.018628856000000003,0.01761844,,,IRGC 26335
,,,,,Stress,97.0,797.0,8.75,35.5,0.044656489,0.006837607,0.101834359,0.032801647,4.0,0.02097631,0.02054138,,,IRGC 117318
,,,,,Stress,97.0,871.0,9.0,53.0,0.044579549,0.0064862669999999996,0.066179887,0.03265205,5.0,0.021366082,0.02093528,,,IRGC 37754
,,,,,Stress,82.0,475.0,9.0,43.5,0.044505061,0.011241174,0.081314305,0.038357614,7.0,0.01729914,0.00073932,,,IRGC 53500
,,,,,Stress,85.0,442.0,10.0,41.5,0.044128222,0.00492382,0.22071025600000002,0.01844282,6.0,0.012451852,0.01154632,,,IRGC 29004
,,,,,Stress,66.0,341.0,10.5,48.0,0.043750889,0.014174232,0.10866972300000001,0.035360925,7.0,0.00613931,0.00578932,,,IRGC 29367
,,,,,Stress,90.0,288.0,9.5,41.0,0.043750889,0.013510643999999999,0.110320555,0.041341509,9.0,0.004160776,0.00473084,,,IRGC 37596
,,,,,Stress,44.0,238.0,8.25,35.0,0.043374544,0.015514678999999998,0.157433729,0.148320489,9.0,0.0030131140000000003,0.00336532,,,IRGC 29221
,,,,,Stress,84.0,526.0,10.0,46.5,0.043374544,0.014353399999999999,0.181040886,0.03698395,6.0,0.013500066000000002,0.01257652,,,IRGC 29297
,,,,,Stress,91.0,589.0,11.0,48.5,0.043374544,0.012030843999999999,0.213591979,0.027772888,5.0,0.017911066,0.01686902,,,IRGC 38320
,,,,,Stress,69.0,318.0,12.5,38.0,0.043374544,0.008547009,0.165449718,0.022792022999999998,8.0,0.0069397059999999995,0.00738916,,,IRGC 29333
,,,,,Stress,64.0,343.0,5.0,30.0,0.042997013,0.017985879,0.09227456199999999,0.033185554,4.0,0.021047688,0.02019798,,,IRGC 66801
,,,,,Stress,103.0,424.0,8.0,50.0,0.042997013,0.01148272,0.10248692400000001,0.058816745,4.0,0.023489778,0.0243511,,,IRGC 31655
,,,,,Stress,72.0,303.0,10.5,32.0,0.042997013,0.004979562,0.12301394800000001,0.03897131,8.0,0.00953979,0.00972226,,,IRGC 29230
,,,,,Stress,69.0,821.0,10.0,50.5,0.042565549,0.007538355,0.114503817,0.031824982,2.0,0.022107932,0.02207052,,,IRGC 26367
,,,,,Stress,73.0,552.0,7.0,46.5,0.042325847,0.011540526,0.13366057,0.030445866000000002,4.0,0.018168508,0.017654800000000002,,,IRGC 27594
,,,,,Stress,135.0,942.0,9.0,48.0,0.042325847,0.007411536,0.041591542,0.032406989,6.0,0.02268457,0.02300376,,,IRGC 38535
,,,,,Stress,36.0,63.0,4.5,14.0,0.041393545,0.019370123,0.05403856,0.032701598,9.0,0.000435486,0.00053934,,,IRGC 34699
,,,,,Stress,88.0,634.0,8.5,50.5,0.041393545,0.01414437,0.059442416,0.043403939,5.0,0.019533512,0.01568126,,,IRGC 26399
,,,,,Stress,68.0,507.0,7.0,48.5,0.04138021,0.008865531,0.08136871400000001,0.038622975,7.0,0.012953903999999999,0.01234826,,,IRGC 38522
,,,,,Stress,49.0,256.0,6.0,39.0,0.04138021,0.00621118,0.124926488,0.041333359,7.0,0.007447372,0.00700334,,,IRGC 26439
,,,,,Stress,90.0,604.0,9.0,51.5,0.041362429,0.01189149,0.11943614699999999,0.024154589,4.0,0.019929699999999998,0.0194627,,,IRGC 6586
,,,,,Stress,92.0,565.0,10.5,46.5,0.041362429,0.009568933,0.165480833,0.028102936000000002,6.0,0.013524928,0.01291184,,,IRGC 31655
,,,,,Stress,73.0,402.0,8.0,47.5,0.041362429,0.009568933,0.07006362299999999,0.036782999,7.0,0.017283902,0.0152813,,,IRGC 49257
,,,,,Stress,69.0,507.0,5.0,55.0,0.041300198999999996,0.00738573,0.18035482600000002,0.039525692,5.0,0.019946542,0.01938796,,,IRGC 37252
,,,,,Stress,42.0,142.0,5.0,31.75,0.041300198999999996,0.006224451999999999,0.18459225699999998,0.029291538,9.0,0.0015422460000000002,0.00153924,,,IRGC 82168
,,,,,Stress,104.0,342.0,9.0,43.5,0.041300198999999996,0.0027406170000000003,0.141707363,0.027737962999999997,7.0,0.015212336000000002,0.01482478,,,IRGC 29068
,,,,,Stress,58.0,191.0,10.0,39.0,0.040740126,0.016425121,0.057832725,0.042363434000000005,9.0,0.008695284000000001,0.00912636,,,IRGC 25877
,,,,,Stress,120.0,887.0,12.75,49.75,0.040356372,0.015886288000000002,0.10034798699999999,0.041327433,2.0,0.017651218,0.0164428,,,IRGC 25877
,,,,,Stress,99.0,608.0,7.0,39.0,0.040356372,0.007757339,0.07985511099999999,0.034213662,6.0,0.017228564,0.01619434,,,IRGC 77293
,,,,,Stress,150.0,715.0,7.5,46.0,0.04019487,0.008865531,0.1398016,0.023452661,5.0,0.023872332000000003,0.0263509,,,IRGC 8497
,,,,,Stress,129.0,478.0,10.0,43.0,0.039979533,0.008020562,0.080233131,0.035696992000000004,6.0,0.015720002,0.01546108,,,IRGC 29036
,,,,,Stress,65.0,375.0,8.0,39.5,0.039752737999999996,0.011315496000000001,0.082760419,0.038965865,,,,,,IRGC 27567
,,,,,Stress,69.0,727.0,9.5,53.5,0.039752737999999996,0.004812337,0.06832461599999999,0.030668426000000002,7.0,0.022013296,0.02158168,,,IRGC 38145
,,,,,Stress,60.0,334.0,8.0,43.0,0.039678062,0.008695652,0.049032318,0.041167317,7.0,0.00038816800000000004,0.01370974,,,IRGC 37845
,,,,,Stress,121.0,694.0,12.75,44.25,0.039678062,0.005908584000000001,0.11157079,0.041827625,7.0,0.014790484,0.01394002,,,IRGC 53500
,,,,,Stress,93.0,696.0,8.75,5.5,0.03931919999999999,0.01414437,0.070649138,0.041194225,5.0,0.018154873999999998,0.01706496,,,IRGC 37161
,,,,,Stress,100.0,517.0,7.5,50.3,0.03931919999999999,0.012402453,0.115662816,0.028549013999999998,6.0,0.018446801999999998,0.01912738,,,IRGC 6586
,,,,,Stress,89.0,397.0,10.25,41.25,0.039225855,0.003901895,0.17002897399999997,0.018480018,8.0,0.013933948,0.01429554,,,IRGC 27540
,,,,,Stress,113.0,766.0,11.0,47.0,0.039225855,0.0027406170000000003,0.159248196,0.015001996,4.0,0.022352542000000003,0.02222404,,,IRGC 31727
,,,,,Stress,70.0,743.0,11.0,50.0,0.03900953,0.008201943,0.089069162,0.031015064,2.0,0.02102042,0.0205232,,,IRGC 31832
,,,,,Stress,81.0,906.0,10.5,53.0,0.038093262999999995,0.011780007,0.05403856,0.039458126,3.0,0.01890715,0.01724474,,,IRGC 37815
